Year,Make,Model,Kilometres,Body Type, Engine, Transmission, Drivetrain, Exterior Colour, Interior Colour, Passengers, Doors, Fuel Type, City, Highway,Price
2010,Mitsubishi,Outlander,235000 km,null,null,Automatic,AWD,White,null,null,4 doors,Gasoline,null,null,6000
2014,Mitsubishi,Outlander,342000 km,null,null,Automatic,AWD,White,null,null,4 doors,Gasoline,null,null,6500
2012,Mitsubishi,i-MiEV,61000 km,Hatchback,null,Automatic,RWD,White,null,null,5 doors,Electric,null,null,6999
2018,Mitsubishi,Outlander,85046 km,SUV,2.4L SOHC,CVT,4WD,Diamond White Pearl,Black,null,null,Gas,9.9L/100km,8.1L/100km,23500
2015,Mitsubishi,Lancer,210000 km,Sedan,null,Manual,RWD,Black,null,null,4 doors,Gasoline,null,null,7000
2013,Mitsubishi,Lancer,135272 km,Sedan,null,Automatic,AWD,White,null,null,4 doors,Gasoline,null,null,7000
2008,Mitsubishi,Eclipse,194008 km,Convertible,2.4L,Automatic,null,null,null,null,null,Gas,10.5L - 10.8L/100km,7.3L - 7.6L/100km,7450
2014,Mitsubishi,Outlander,308000 km,null,null,Automatic,AWD,Grey,null,null,5 doors,Gasoline,null,null,8490
2012,Mitsubishi,RVR,198000 km,SUV,4 Cylinder Engine,Automatic,AWD,Diamond White Pearl,Black,5,4,Regular Unleaded,8.6L/100km,6.6L/100km,8900
2016,Mitsubishi,Lancer,222523 km,Sedan,2.0L I4 148HP 145FT. LBS.,Automatic,FWD,Octane Blue Pearl,Black,5,4,Gas,8.6L - 9.6L/100km,6.8L - 7.0L/100km,8990
2011,Mitsubishi,RVR,185000 km,SUV,2.0L,Automatic,AWD,White,Black,5,4,Gas,null,null,8995
2010,Mitsubishi,Lancer,206000 km,Hatchback,4 Cylinder Engine,null,FWD,Tarmac Black Pearl,Black,null,null,Gas,9.6L - 10.2L/100km,7.1L - 7.3L/100km,9000
2014,Mitsubishi,Outlander,266000 km,SUV,4 Cylinder Engine,Automatic,FWD,Silver,Black,5,4,Gas,8.2L/100km,6.3L/100km,9995
2022,Mitsubishi,Outlander,34658 km,SUV,2.5L 4-Cylinder DOHC,CVT,AWD,S,Black,null,null,Gas,9.7L/100km,7.9L/100km,34900
2013,Mitsubishi,Outlander,null,SUV,V6 Cylinder Engine,Automatic,4x4,Red,Charcoal,null,4,Gas,11.0L/100km,7.9L/100km,9995
2008,Mitsubishi,Lancer,210000 km,Sedan,null,Automatic,FWD,White,null,null,4 doors,Gasoline,null,null,10000
2017,Mitsubishi,Mirage,47500 km,Sedan,null,Manual,FWD,Grey,null,null,4 doors,Gasoline,null,null,10350
2013,Mitsubishi,Outlander,158527 km,SUV,2.4,Automatic,FWD,Grey,Black,5,4,Gas,9.0L/100km,7.0L/100km,11990
2010,Mitsubishi,Lancer,140272 km,Sedan,2.4,Automatic,FWD,Grey,Black,5,4,Gas,9.6L - 10.2L/100km,7.1L - 7.3L/100km,12580
2009,Mitsubishi,Eclipse,98500 km,Coupe,null,Manual,FWD,Yellow,null,null,3 doors,Gasoline,null,null,13000
2014,Mitsubishi,Lancer,140537 km,Sedan,2,Manual,FWD,White,Black,5,4,Gas,7.9L - 8.3L/100km,5.7L - 5.8L/100km,13990
2016,Mitsubishi,Outlander,1 km,SUV,2.4L 166.0hp,Automatic,4WD,Black,null,null,4,Gas,9.7L/100km,8.1L/100km,14990
2018,Mitsubishi,Mirage,63000 km,Hatchback,null,Automatic,FWD,Grey,null,null,4 doors,Gasoline,null,null,16000
2022,Mitsubishi,RVR,2406 km,SUV,2.4L 4cyl,CVT,4x4,Red Diamond,Black,null,2,Gas,10.3L/100km,8.3L/100km,28848
2018,Mitsubishi,RVR,80100 km,null,null,Automatic,AWD,Blue,null,null,5 doors,Gasoline,null,null,17500
2017,Mitsubishi,Lancer,39000 km,Sedan,null,Automatic,AWD,Silver,null,null,4 doors,Gasoline,null,null,18000
2017,Mitsubishi,RVR,99500 km,null,null,Automatic,4X4,White,null,null,5 doors,Gasoline,null,null,19900
2009,Mitsubishi,LANCER,190000 km,Sedan,null,Automatic,AWD,Grey,null,null,4 doors,Gasoline,null,null,27999
2018,Mitsubishi,Outlander,100850 km,null,null,Automatic,AWD,White,null,null,4 doors,Gasoline,null,null,28000
2022,Mitsubishi,Outlander,31000 km,null,null,Automatic,AWD,Black,null,null,4 doors,Gasoline,null,null,41000
2022,Mitsubishi,Outlander,23000 km,null,null,Automatic,AWD,Grey,null,null,5 doors,Gasoline,null,null,42000
2006,Mitsubishi,LANCER,120000 km,Sedan,null,Manual,AWD,Silver,null,null,4 doors,Gasoline,null,null,47000
2009,Mitsubishi,Lancer,175000 km,Sedan,2.0L 152.0hp,Automatic,FWD,Gray,null,null,4,Gas,9.4L - 9.5L/100km,6.7L - 7.0L/100km,5990
