Year,Make,Model,Kilometres,Body Type, Engine, Transmission, Drivetrain, Exterior Colour, Interior Colour, Passengers, Doors, Fuel Type, City, Highway,Price
2009,Jaguar,XF,175000 km,Sedan,8 Cylinder Engine,Automatic,RWD,Light Blue,Tan,5,4,Gas,14.5L/100km,8.7L/100km,9995
2003,Jaguar,X-Type,60900 km,Sedan,null,Automatic,AWD,Grey,null,null,4 doors,null,null,null,10500
1998,Jaguar,XJ,141700 km,Sedan,8 Cylinder Engine,Automatic,null,White,null,5,4,Gas,null,null,10990
2000,Jaguar,XJ8,102000 km,Sedan,null,Automatic,RWD,Green,null,null,4 doors,Gasoline,null,null,11999
2012,Jaguar,XF,163200 km,Sedan,null,Automatic,RWD,Black,null,null,4 doors,Gasoline,null,null,12500
1987,Jaguar,Vanden,116068 km,Sedan,5.3L,Automatic,RWD,Green,Beige,4,4,Gas,null,null,12900
2013,Jaguar,XF,213000 km,Sedan,null,Automatic,AWD,Black,null,null,4 doors,Gasoline,null,null,13000
2012,Jaguar,XF,120000 km,Sedan,null,Automatic,RWD,Black,null,null,4 doors,Gasoline,null,null,15000
2013,Jaguar,XF,115555 km,Sedan,3.0L,Automatic,AWD,null,null,null,null,Gas,13.1L/100km,7.7L/100km,17950
2015,Jaguar,XF,31523 km,Sedan,V6 Cylinder Engine,8 Speed Automatic,AWD,null,null,5,4,Gas,null,null,26999
2010,Jaguar,XFR,113000 km,Sedan,5.0L V8 Supercharged,Automatic,RWD,White,Brown,5,4,Gas,14.1L/100km,9.3L/100km,19900
1999,Jaguar,XK8,89000 km,Convertible,null,Automatic,RWD,Gold,null,null,2 doors,Gasoline,null,null,21000
2014,Jaguar,XJ,74639 km,Sedan,V6 Cylinder Engine,Automatic,AWD,Rhodium Silver Metallic,Black,null,4,Gas,null,null,24850
2007,Jaguar,XJR,126000 km,Sedan,null,Automatic,RWD,Black,Black,4,null,null,null,null,26995
2017,Jaguar,XE,61000 km,Sedan,null,Automatic,AWD,Silver,null,null,4 doors,Diesel,null,null,27000
2009,Jaguar,XK,109598 km,Coupe,8 Cylinder Engine,6 Speed Automatic,RWD,Shadow Grey,Cream,4,2,Gas,13.7L/100km,8.8L/100km,29900
2015,Jaguar,XJL,92595 km,Sedan,3 L,Automatic,AWD,Black,Tan,5,4,Gas,14.7L/100km,9.6L/100km,29995
2010,Jaguar,XK,158827 km,Convertible,null,Manual,RWD,Green,null,null,2 doors,Gasoline,null,null,33333
1968,Jaguar,MK2,null,Sedan,6 cylinder,Manual,RWD,Grey,Blue,5,4,Gas,null,null,39900
2020,Jaguar,I-Pace,23323 km,SUV,Electric Motor,1 Speed Automatic,AWD,Fuji White,null,5,4,Electric,null,null,83888
2018,Jaguar,F-Pace,62214 km,SUV,3.0L 6cyl,8 Speed Automatic,AWD,White,Black,5,4,Premium Unleaded,13.3L/100km,10.0L/100km,41888
2017,Jaguar,F-Pace,83065 km,SUV,3.0L V6 DOHC 24V SUP,Automatic,AWD,Black,Black,5,4,Gas,13.3L/100km,10.0L/100km,42900
