Year,Make,Model,Kilometres,Body Type, Engine, Transmission, Drivetrain, Exterior Colour, Interior Colour, Passengers, Doors, Fuel Type, City, Highway,Price
2014,Toyota,RAV4,182094 km,SUV,Regular Unleaded I-4 2.5 L/152,Automatic,AWD,Magnetic Grey Metallic,null,null,null,Gas,9.1L/100km,6.8L/100km,19758
2016,Toyota,Highlander,123100 km,SUV,V6 Cylinder Engine,Automatic,AWD,Nautical Blue Metallic,Black,7,4,Gasoline Hybrid,8.6L/100km,8.4L/100km,34990
2020,Toyota,RAV4,54257 km,SUV,2.5,Automatic,AWD,Magnetic Grey Metallic,Black,5,4,Gas,9.2L/100km,7.1L/100km,34990
2021,Toyota,RAV4,156780 km,SUV,4 Cylinder Engine,8 Speed Automatic,AWD,Blueprint,Black,5,4,Gas,8.8L/100km,7.1L/100km,34995
2019,Toyota,Highlander,162000 km,SUV,6 Cylinder,Automatic,AWD,Midnight Black Metallic,Black,7,4,Gas,12.1L/100km,9.0L/100km,34995
2020,Toyota,RAV4,21574 km,SUV,I-4 cyl,8 Speed Automatic,4WD,Super White,null,null,null,Gas,9.2L/100km,7.1L/100km,34998
2021,Toyota,RAV4,65000 km,SUV,2.5,Automatic,AWD,Magnetic Grey Metallic,Black,null,4,Gas,8.7L/100km,6.9L/100km,35088
2017,Toyota,Highlander,64802 km,SUV,V6 Cylinder Engine 3.5L,Automatic,AWD,Toasted Walnut Pearl,Beige,null,4,Gas,12.1L/100km,9.0L/100km,35299
2021,Toyota,RAV4,34934 km,SUV,2.5L 4cyl,8 Speed Automatic,AWD,Silver Sky Metallic,Black,5,4,Gas,8.7L/100km,6.9L/100km,35475
2023,Toyota,Camry,1707 km,Sedan,2.5,Automatic,FWD,Pre-Dawn Grey Mica,Grey,5,4,Gas,8.5L/100km,6.1L/100km,35490
2021,Toyota,Sienna,49548 km,Minivan,4 Cylinder Engine,Automatic,FWD,White,Grey,8,4,Gasoline Hybrid,6.6L/100km,6.5L/100km,53990
2019,Toyota,Sienna,102004 km,Minivan,V6 Cylinder Engine,Automatic,FWD,Midnight Black Metallic,Black,8,4,Gas,12.4L/100km,8.9L/100km,35590
2019,Toyota,RAV4,80336 km,SUV,4 Cylinder Engine 2.5L,Automatic,AWD,null,null,null,4,Gas,9.2L/100km,7.1L/100km,35650
2018,Toyota,Highlander,91000 km,SUV,3.5L V6 Cylinder Engine,Automatic,AWD,Midnight Black Metallic,Black,7,4,Gas,12.0L/100km,8.9L/100km,35750
2021,Toyota,Camry,23000 km,Sedan,2.5L 4cyl,8 Speed Automatic,AWD,Pre-Dawn Grey Mica,Black,null,2,Gas,9.3L/100km,6.8L/100km,35900
2018,Toyota,RAV4,66677 km,SUV,4 Cylinder Engine,Automatic,AWD,Blue,Black,5,4,Gasoline Hybrid,6.9L/100km,7.8L/100km,35990
2019,Toyota,RAV4,63550 km,SUV,2.5,Automatic,AWD,Black,Black,5,4,Gas,9.2L/100km,7.1L/100km,35990
2021,Toyota,RAV4,35635 km,SUV,2.5L 4cyl,8 Speed Automatic,AWD,Super White,Black,null,null,Gas,8.7L/100km,6.9L/100km,35995
2019,Toyota,RAV4,112722 km,SUV,4 Cylinder Engine,CVT,AWD,Ruby Flare Pearl,Black,5,4,Gasoline Hybrid,5.8L/100km,6.3L/100km,35995
2020,Toyota,RAV4,66182 km,SUV,4 Cylinder Engine,8 Speed Automatic,FWD,Blueprint,null,5,4,Gas,9.0L/100km,6.7L/100km,35995
2017,Toyota,Yaris,61521 km,Hatchback,4 Cylinder Engine,4 Speed Automatic,FWD,Blue Streak Metallic,Dark Grey,5,4,Gas,7.8L - 7.9L/100km,6.5L - 6.8L/100km,19195
2021,Toyota,RAV4,13641 km,SUV,I-4 cyl,8 Speed Automatic,4WD,Silver Sky Metallic,null,null,null,Gas,8.7L/100km,6.9L/100km,35998
2017,Toyota,4Runner,149000 km,SUV,6 Cylinder,Automatic,4x4,Classic Silver Metallic,Black,7,4,Gas,14.3L/100km,12.0L/100km,35999
2018,Toyota,RAV4,29592 km,SUV,4 Cylinder Engine,Automatic,AWD,Blizzard Pearl,null,null,4,Gas,10.7L/100km,8.4L/100km,36216
2016,Toyota,Highlander,78955 km,SUV,3.5L 6cyl,6 Speed Automatic,AWD,Silver Sky Metallic,Black,null,null,Gas,13.0L/100km,9.8L/100km,36465
2020,Toyota,RAV4,54288 km,SUV,I-4 cyl,8 Speed Automatic,4WD,Super White,null,null,null,Gas,9.2L/100km,7.1L/100km,36588
2022,Toyota,RAV4,20374 km,SUV,4 Cylinder Engine,Automatic,FWD,Midnight Black Metallic,Black,5,4,Gas,8.8L/100km,6.8L/100km,36590
2018,Toyota,RAV4,87000 km,SUV,2.5,Automatic,AWD,Blizzard Pearl,null,5,4,Gasoline Hybrid,6.9L/100km,7.8L/100km,36880
2017,Toyota,Highlander,72245 km,SUV,V6 Cylinder Engine,Automatic,AWD,Blizzard Pearl,Black,null,null,Gas,12.1L/100km,9.0L/100km,36900
2020,Toyota,RAV4,53236 km,SUV,4 Cylinder Engine,8 Speed Automatic,AWD,Super White,Black,5,4,Gas,9.2L/100km,7.1L/100km,36995
2020,Toyota,Tundra,23147 km,Truck,5.7L 8Cyl,6 Speed Automatic,4x4,Grey,Black,5,4,Gas,18.0L/100km,14.2L/100km,57500
2018,Toyota,Highlander,204141 km,SUV,V6 Cylinder Engine,CVT,AWD,Midnight Black Metallic,Black,7,4,Gasoline Hybrid,8.1L/100km,8.5L/100km,36995
2020,Toyota,Sienna,45059 km,Minivan,V6 Cylinder Engine,Automatic,FWD,Pre-Dawn Grey Mica,Grey,null,null,Gas,12.6L/100km,9.1L/100km,36995
2017,Toyota,Sienna,102484 km,Minivan,V-6 cyl,8 Speed Automatic,AWD,Blizzard Pearl,null,null,null,Gas,13.4L/100km,9.6L/100km,36998
2020,Toyota,Sienna,75511 km,Minivan,V6 Cylinder Engine,Automatic,FWD,Parisian Night Pearl,null,null,4,Gas,12.6L/100km,9.1L/100km,37487
2021,Toyota,RAV4,54500 km,SUV,2.5,Automatic,AWD,Magnetic Grey Metallic,Black,null,4,Gas,8.8L/100km,7.1L/100km,37488
2020,Toyota,Sienna,80145 km,Minivan,3.5L 6cyl,8 Speed Automatic,FWD,Midnight Black Metallic,Grey,null,null,Gas,12.6L/100km,9.1L/100km,37699
2020,Toyota,Sienna,82190 km,Minivan,V6 Cylinder Engine,8 Speed Automatic,FWD,Celestial Silver Metallic,Light Grey,8,4,Gas,12.6L/100km,9.1L/100km,37785
2018,Toyota,Tundra,122027 km,Truck,8 Cylinder Engine 5.7L,Automatic,4x4,Midnight Black Metallic,Black,null,4,Gas,18.0L/100km,14.2L/100km,37995
2019,Toyota,RAV4,76665 km,SUV,2.5L 4cyl,8 Speed Automatic,AWD,Midnight Black Metallic,Black,5,4,Gas,9.2L/100km,7.1L/100km,37999
2018,Toyota,Tundra,157991 km,Truck,8 Cylinder Engine 5.7L,Automatic,4x4,Midnight Black Metallic,Black,null,4,Gas,18.0L/100km,14.2L/100km,38884
2021,Toyota,RAV4,79286 km,SUV,4 Cylinder Engine,8 Speed Automatic,AWD,Super White,null,null,4,Gas,8.8L/100km,7.1L/100km,38199
2019,Toyota,RAV4,90330 km,SUV,: 2.5L 4-Cylinder SMPI DOHC -inc: (VVT-iE) Variabl,8 Speed Automatic,AWD,Blizzard Pearl,Grey,5,4,Gas,9.2L/100km,7.1L/100km,38449
2022,Toyota,Camry,4600 km,Sedan,4 Cylinder Engine 2.5L,Automatic,AWD,Midnight Black Metallic,Black,null,4,Gas,9.4L/100km,6.8L/100km,38588
2019,Toyota,RAV4,29513 km,SUV,4 Cylinder Engine,Automatic,4WD,Black,null,null,null,Gas,9.2L/100km,7.1L/100km,38888
2022,Toyota,RAV4,7350 km,SUV,2.5,Automatic,AWD,Blue,Black,null,4,Gas,8.7L/100km,6.9L/100km,38888
2021,Toyota,RAV4,121509 km,SUV,2.5L 4cyl,CVT,AWD,Midnight Black Metallic,null,null,2,Gasoline Hybrid,5.8L/100km,6.3L/100km,38888
2018,Toyota,Highlander,107604 km,SUV,V-6 cyl,8 Speed Automatic,AWD,Pre-Dawn Grey Mica,null,null,null,Gas,12.0L/100km,8.9L/100km,38999
2018,Toyota,4Runner,125476 km,SUV,V-6 cyl,Automatic,4x4,Midnight Black Metallic,Black,null,null,Regular Unleaded,14.3L/100km,11.9L/100km,39200
2021,Toyota,RAV4,53734 km,SUV,2.5L 4cyl,8 Speed Automatic,AWD,Midnight Black Metallic,null,null,2,Gas,8.8L/100km,7.1L/100km,39290
2019,Toyota,RAV4,80336 km,SUV,4 Cylinder Engine 2.5L,Automatic,AWD,null,null,null,4,Gas,9.2L/100km,7.1L/100km,35650
2018,Toyota,Sienna,39036 km,Minivan,V-6 cyl,Automatic,FWD,Alpine White,Light Grey,null,null,Regular Unleaded,12.5L/100km,8.9L/100km,39400
2019,Toyota,Highlander,62396 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Midnight Black Metallic,Black,7,4,Gas,12.1L/100km,9.0L/100km,39785
2019,Toyota,Highlander,70299 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,Blizzard Pearl,White,7,4,Gas,12.1L/100km,9.0L/100km,39799
2017,Toyota,Sienna,59289 km,Minivan,V6 Cylinder Engine 3.5L,Automatic,AWD,null,null,null,4,Gas,13.4L/100km,9.6L/100km,39800
2018,Toyota,Highlander,105584 km,SUV,V6 Cylinder Engine,Automatic,AWD,Blizzard Pearl,null,null,null,Gas,12.1L/100km,9.0L/100km,39888
2018,Toyota,Sienna,130202 km,Minivan,3.5L,Automatic,FWD,Blizzard Pearl,Brown,7,4,Gas,12.5L/100km,8.9L/100km,39888
2019,Toyota,RAV4,40281 km,SUV,4 Cylinder Engine,8 Speed Automatic,AWD,null,Grey,5,4,Gas,9.2L/100km,7.1L/100km,39995
2018,Toyota,RAV4,41360 km,SUV,4 Cylinder Engine,CVT,AWD,Magnetic Grey Metallic,Black,5,4,Gasoline Hybrid,6.9L/100km,7.8L/100km,39995
2019,Toyota,Highlander,50118 km,SUV,V6 Cylinder Engine,Automatic,AWD,Midnight Black Metallic,Black,null,null,Gas,12.1L/100km,9.0L/100km,39995
2019,Toyota,Camry,85520 km,Sedan,4 Cylinder Engine,8 Speed Automatic,FWD,Red,Black,5,4,Gas,8.4L - 8.5L/100km,6.1L - 6.2L/100km,30999
2019,Toyota,Sienna,131000 km,Minivan,6 Cylinder,Automatic,AWD,Celestial Silver Metallic,Grey,7,4,Gas,13.4L/100km,9.6L/100km,39999
2020,Toyota,Highlander,50939 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,null,null,null,2,Gas,11.7L/100km,8.6L/100km,40590
2018,Toyota,Highlander,76500 km,SUV,3.5,Automatic,AWD,Blizzard Pearl,Beige,null,4,Gas,12.0L/100km,8.9L/100km,40888
2019,Toyota,RAV4,37387 km,SUV,2.5L 4cyl,8 Speed Automatic,AWD,Magnetic Grey Metallic,Black,5,4,Gas,9.2L/100km,7.1L/100km,40995
2019,Toyota,Highlander,65438 km,SUV,V6 Cylinder Engine,Automatic,AWD,Red,null,null,4,Gas,12.1L/100km,9.0L/100km,41117
2021,Toyota,RAV4,71767 km,SUV,4 Cylinder Engine,Automatic,AWD,Gray,Black,null,4,Gas,9.4L - 9.5L/100km,7.1L - 7.4L/100km,41779
2020,Toyota,RAV4,53783 km,SUV,2.5,Automatic,AWD,White,Black,5,4,Gasoline Hybrid,5.7L/100km,6.3L/100km,41990
2020,Toyota,RAV4,67119 km,SUV,2.5,Automatic,AWD,Gray,Black,5,4,Gas,9.2L - 9.5L/100km,7.1L - 7.5L/100km,41990
2018,Toyota,Highlander,58349 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Midnight Black Metallic,Black,7,4,Gas,12.0L/100km,8.9L/100km,41995
2021,Toyota,Sienna,19550 km,Minivan,Gas/Electric I-4 2.5 L/152,CVT,FWD,Blueprint,null,8,4,Gasoline Hybrid,6.6L/100km,6.5L/100km,59687
2022,Toyota,RAV4,24893 km,SUV,I-4 cyl,Automatic,4WD,Silver Sky Metallic,Black,null,null,Regular Unleaded,5.8L/100km,6.3L/100km,41995
2020,Toyota,Tacoma,33500 km,Regular Cab,V6 Cylinder Engine,Automatic,4WD,Midnight Black Metallic,Black,null,null,Gas,13.0L - 13.8L/100km,10.5L - 11.4L/100km,41995
2019,Toyota,Highlander,41975 km,SUV,V6 Cylinder Engine 3.5L,Automatic,AWD,Shoreline Blue Pearl,null,null,4,Gas,12.1L/100km,9.0L/100km,41995
2018,Toyota,Highlander,49579 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,Blizzard Pearl,null,7,2,Gas,12.0L/100km,8.9L/100km,42888
2020,Toyota,Highlander,75714 km,SUV,V6 Cylinder Engine,Automatic,AWD,Ruby Flare Pearl,null,null,4,Gas,11.7L/100km,8.6L/100km,43458
2020,Toyota,Tacoma,31246 km,Truck,: 3.5L Direct Injection DOHC V6 w/VVT-i,null,4x4,Super White,Grey,null,null,Gas,13.0L - 13.8L/100km,10.5L - 11.4L/100km,43479
2022,Toyota,RAV4,8897 km,SUV,4 Cylinder Engine,CVT,AWD,Midnight Black Metallic,null,null,4,Gasoline Hybrid,5.8L/100km,6.3L/100km,49800
2021,Toyota,Venza,40200 km,SUV,4 Cylinder Engine,CVT,AWD,Blizzard Pearl,Black,5,4,Gasoline Hybrid,5.9L/100km,6.4L/100km,47595
2017,Toyota,Corolla,125100 km,Sedan,1.8L L4 DOHC 16V,Automatic,FWD,Barcelona Red Metallic,Black,null,4,Gas,8.3L - 8.4L/100km,6.5L - 6.7L/100km,19998
2020,Toyota,Highlander,16500 km,null,null,Automatic,FWD,Grey,null,null,4 doors,Gasoline,null,null,35000
2018,Toyota,RAV4,98008 km,SUV,4 Cylinder Engine,Automatic,AWD,Magnetic Grey Metallic,Black,5,4,Gas,10.5L/100km,8.3L/100km,25990
2017,Toyota,Prius,78062 km,Hatchback,1.8L 4cyl,CVT,FWD,Hypersonic Red,Black,5,5,Gasoline Hybrid,4.4L/100km,4.6L/100km,26750
2021,Toyota,Prius,24408 km,Hatchback,1.8L 4cyl,CVT,FWD,Grey,Black,5,5,Gas,4.3L/100km,4.4L/100km,38688
2019,Toyota,Corolla,133962 km,Sedan,4 Cylinder Engine,Automatic,FWD,Barcelona Red Metallic,null,5,4,Gas,8.3L - 8.5L/100km,6.5L - 6.6L/100km,21999
2007,Toyota,FJ,145928 km,SUV,V6 Cylinder Engine,5 Speed Automatic,4x4,Black Diamond,Black,5,4,Gas,13.5L - 14.5L/100km,10.2L - 11.2L/100km,18987
2022,Toyota,RAV4,16025 km,SUV,I-4 cyl,8 Speed Automatic,4WD,Ruby Flare Pearl,Black,null,null,Gasoline Hybrid,5.8L/100km,6.3L/100km,43999
2019,Toyota,Highlander,55359 km,SUV,V-6 cyl,Automatic,AWD,Toasted Walnut Pearl,Brown,null,null,Regular Unleaded,12.1L/100km,9.0L/100km,44200
2021,Toyota,RAV4,26975 km,SUV,4 Cylinder Engine,8 Speed Automatic,AWD,Blizzard Pearl,Light Grey,5,4,Gas,9.4L/100km,7.1L/100km,44595
2020,Toyota,Highlander,40686 km,SUV,V-6 cyl,8 Speed Automatic,AWD,Blueprint,null,null,null,Gas,11.7L/100km,8.6L/100km,44888
2018,Toyota,Tundra,166723 km,Truck,5.7L 8Cyl,6 Speed Automatic,4x4,Magnetic Grey Metallic,null,null,null,Gas,18.0L/100km,14.2L/100km,42988
2020,Toyota,RAV4,62017 km,SUV,I-4 cyl,CVT,4WD,Magnetic Grey Metallic,null,null,null,Gasoline Hybrid,5.7L/100km,6.3L/100km,44888
2021,Toyota,RAV4,22612 km,SUV,4 Cylinder Engine,Automatic,AWD,Blue Flame w/Ice Edge Roof,null,null,4,Gas,9.4L/100km,7.1L - 7.4L/100km,45420
2020,Toyota,Highlander,35259 km,SUV,3.5L V6,Automatic,AWD,Blueprint,null,null,null,Gas,11.7L/100km,8.6L/100km,45495
2021,Toyota,4Runner,69727 km,SUV,V-6 cyl,Automatic,4x4,Pre-Dawn Grey Mica,Grey,null,null,Regular Unleaded,14.8L/100km,12.5L/100km,45888
2020,Toyota,Highlander,157501 km,SUV,2.5L 4cyl,CVT,AWD,Blizzard Pearl,null,null,2,Gasoline Hybrid,6.7L/100km,6.8L/100km,45890
2020,Toyota,Highlander,39740 km,SUV,V-6 cyl,Automatic,AWD,Midnight Black Metallic,Black,null,null,Regular Unleaded,11.7L/100km,8.6L/100km,46288
2020,Toyota,Highlander,32899 km,SUV,V-6 cyl,8 Speed Automatic,AWD,Blueprint,null,null,null,Gas,11.7L/100km,8.6L/100km,46388
2022,Toyota,Tacoma,12152 km,Truck,V6 Cylinder Engine,Automatic,4x4,Grey,null,null,4,Gas,13.0L/100km,10.5L/100km,46771
2021,Toyota,Venza,40200 km,SUV,4 Cylinder Engine,CVT,AWD,Blizzard Pearl,Black,5,4,Gasoline Hybrid,5.9L/100km,6.4L/100km,47595
2021,Toyota,Tundra,77861 km,Truck,8 Cylinder Engine,6 Speed Automatic,4x4,Super White,Black,5,4,Gas,18.0L/100km,14.2L/100km,53908
2022,Toyota,RAV4,23680 km,SUV,4 Cylinder Engine,8 Speed Automatic,AWD,GREY,Black,5,4,Gas,8.8L - 9.5L/100km,7.1L/100km,47995
2020,Toyota,RAV4,29950 km,SUV,Gas/Electric I-4 2.5 L/152,CVT,AWD,Blizzard Pearl,Black,5,4,Gasoline Hybrid,5.7L/100km,6.3L/100km,48150
2021,Toyota,Venza,27256 km,SUV,4 Cylinder Engine,CVT,null,Ruby Flare Pearl,null,5,null,Gasoline Hybrid,5.9L/100km,6.4L/100km,48330
2021,Toyota,4Runner,65859 km,SUV,Regular Unleaded V-6 4.0 L/241,Automatic,4x4,Gray,null,null,null,Gas,14.8L/100km,12.5L/100km,48495
2022,Toyota,RAV4,6178 km,SUV,I-4 cyl,8 Speed Automatic,4WD,Blizzard Pearl,null,null,null,Gas,8.8L/100km,7.1L/100km,48588
2020,Toyota,Highlander,48592 km,SUV,V6 Cylinder Engine,Automatic,AWD,Celestial Silver Metallic,null,null,4,Gas,11.7L/100km,8.6L/100km,48716
2022,Toyota,RAV4,9489 km,SUV,I-4 cyl,Automatic,4WD,Magnetic Grey Metallic,Black,null,null,Gasoline Hybrid,5.8L/100km,6.3L/100km,48888
2021,Toyota,4Runner,47427 km,SUV,: 4.0L DOHC V6 VVT-i,5 Speed Automatic,4WD,Midnight Black Metallic,Black,null,null,Gas,14.8L/100km,12.5L/100km,48888
2020,Toyota,4Runner,40964 km,SUV,: 4.0L V6,5 Speed Automatic,4x4,Midnight Black Metallic,Black,5,4,Gas,14.7L/100km,12.4L/100km,48979
2018,Toyota,RAV4,72209 km,SUV,4 Cylinder Engine,6 Speed Automatic,FWD,Magnetic Grey Metallic,Black,5,4,Gas,10.0L/100km,7.8L/100km,26995
2022,Toyota,RAV4,14552 km,SUV,4 Cylinder Engine,CVT,AWD,Silver Sky Metallic,Black,null,null,Gasoline Hybrid,5.8L/100km,6.3L/100km,48989
2021,Toyota,4Runner,80732 km,SUV,4.0L 6cyl,5 Speed Automatic,4x4,Midnight Black Metallic,null,null,2,Gas,14.8L/100km,12.5L/100km,49590
2022,Toyota,Highlander,44695 km,SUV,V6 Cylinder Engine,Automatic,AWD,Celestial Silver Metallic,null,null,4,Gas,11.8L/100km,8.6L/100km,49799
2021,Toyota,RAV4,25537 km,SUV,I-4 cyl,CVT,4WD,Magnetic Grey Metallic,null,null,null,Gasoline Hybrid,5.8L/100km,6.3L/100km,49888
2022,Toyota,RAV4,9052 km,SUV,4 Cylinder Engine,8 Speed Automatic,AWD,Midnight Black Metallic,Black,5,4,Gas,8.8L/100km,7.1L/100km,49995
2021,Toyota,Highlander,62128 km,SUV,I-4 cyl,CVT,AWD,Magnetic Grey Metallic,null,null,null,Gasoline Hybrid,6.7L/100km,6.8L/100km,49998
2021,Toyota,Highlander,69644 km,SUV,V6 Cylinder Engine,Automatic,AWD,Magnetic Grey Metallic,null,null,4,Gas,11.8L/100km,8.6L/100km,50238
2021,Toyota,Highlander,79989 km,SUV,V-6 cyl,8 Speed Automatic,AWD,Blizzard Pearl,null,null,null,Gas,11.8L/100km,8.6L/100km,50377
2020,Toyota,4Runner,60000 km,SUV,V-6 cyl,5 Speed Automatic,4x4,Super White,null,7,4,Regular Unleaded,14.8L/100km,12.5L/100km,50887
2018,Toyota,Highlander,204141 km,SUV,V6 Cylinder Engine,CVT,AWD,Midnight Black Metallic,Black,7,4,Gasoline Hybrid,8.1L/100km,8.5L/100km,36995
2021,Toyota,Highlander,39850 km,SUV,Regular Unleaded V-6 3.5 L/211,Automatic,AWD,Midnight Black Metallic,Black,7,4,Gas,11.8L/100km,8.6L/100km,50980
2021,Toyota,Venza,46308 km,SUV,4 Cylinder Engine,CVT,AWD,CELESTITE,Black,5,4,Gasoline Hybrid,5.9L/100km,6.4L/100km,50995
2022,Toyota,Highlander,23965 km,SUV,V6 Cylinder Engine,Automatic,AWD,Magnetic Grey Metallic,null,8,4,Gas,11.8L/100km,8.6L/100km,51295
2021,Toyota,4Runner,41021 km,SUV,Regular Unleaded V-6 4.0 L/241,Automatic,4x4,Classic Silver Metallic,Black,5,4,Gas,14.8L/100km,12.5L/100km,51300
2020,Toyota,Highlander,39162 km,SUV,I-4 cyl,CVT,AWD,Celestial Silver Metallic,null,null,null,Gasoline Hybrid,6.7L/100km,6.8L/100km,51888
2021,Toyota,Venza,52684 km,SUV,4 Cylinder Engine,CVT,null,Grey,null,null,null,Gasoline Hybrid,5.9L/100km,6.4L/100km,51888
2022,Toyota,Highlander,15528 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Midnight Black Metallic,null,null,4,Gas,11.8L/100km,8.6L/100km,51994
2022,Toyota,Highlander,8814 km,SUV,V-6 cyl,8 Speed Automatic,AWD,Midnight Black Metallic,null,null,null,Gas,11.8L/100km,8.6L/100km,52888
2022,Toyota,Highlander,18179 km,SUV,V6 Cylinder Engine,Automatic,AWD,Celestial Silver Metallic,null,null,4,Gas,11.8L/100km,8.6L/100km,52896
2021,Toyota,RAV4,51890 km,SUV,4 Cylinder Engine,CVT,AWD,Ruby Flare Pearl,Black,5,4,Gasoline Hybrid,5.8L/100km,6.3L/100km,44995
2022,Toyota,Highlander,11079 km,SUV,V6 Cylinder Engine,Automatic,AWD,Wind Chill Pearl,null,null,4,Gas,11.8L/100km,8.6L/100km,54109
2022,Toyota,Highlander,10852 km,SUV,V6 Cylinder Engine,Automatic,AWD,Celestial Silver Metallic,null,null,4,Gas,11.8L/100km,8.6L/100km,54994
2022,Toyota,RAV4,12494 km,SUV,I-4 cyl,CVT,AWD,Blizzard Pearl,null,5,4,Gasoline Hybrid,5.8L/100km,6.3L/100km,55598
2022,Toyota,RAV4,9090 km,SUV,I-4 cyl,Automatic,4WD,Midnight Black Metallic,Black,null,null,Gasoline Hybrid,5.8L/100km,6.3L/100km,55888
2018,Toyota,Sequoia,79610 km,SUV,V-8 cyl,6 Speed Automatic,4WD,Blizzard Pearl,Brown,null,null,Gas,18.4L/100km,13.8L/100km,56788
2022,Toyota,Highlander,9718 km,SUV,V6 Cylinder Engine 3.5L,Automatic,AWD,Wind Chill Pearl,null,null,4,Gas,11.8L/100km,8.6L/100km,56995
2022,Toyota,Highlander,25586 km,SUV,V-6 cyl,8 Speed Automatic,AWD,Blueprint,null,null,null,Gas,11.8L/100km,8.6L/100km,58598
2018,Toyota,Sequoia,113132 km,SUV,5.7L,Automatic,4x4,Blizzard Pearl,Brown,7,4,Gas,18.4L/100km,13.8L/100km,58888
2022,Toyota,Venza,9151 km,SUV,: 2.5L 4-Cylinder DOHC Dual VVT-i -inc: hybrid syn,CVT,AWD,Blizzard Pearl,Grey,5,4,Gasoline Hybrid,5.9L/100km,6.4L/100km,59479
2011,Toyota,Sienna,199516 km,Minivan,V6 Cylinder Engine 3.5L,Automatic,FWD,White,Grey,null,4,Gas,11.5L/100km,8.1L/100km,13995
2022,Toyota,4Runner,37780 km,SUV,V6 Cylinder Engine,Automatic,4x4,White,null,null,4,Gas,14.8L/100km,12.5L/100km,59528
2022,Toyota,Highlander,28525 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Celestial Silver Metallic,null,null,4,Gas,11.8L/100km,8.6L/100km,59898
2022,Toyota,Highlander,21580 km,SUV,V-6 cyl,8 Speed Automatic,AWD,Midnight Black Metallic,null,null,null,Regular Unleaded,11.8L/100km,8.6L/100km,59900
2021,Toyota,RAV4,20499 km,SUV,I-4 cyl,Automatic,4WD,Super White,Black,null,null,Gasoline Hybrid,5.7L/100km,6.4L/100km,60488
2021,Toyota,Tundra,49201 km,Truck,8 Cylinder Engine,6 Speed Automatic,4WD,Midnight Black Metallic,null,null,null,Gas,18.0L/100km,14.2L/100km,61576
2022,Toyota,Highlander,5400 km,SUV,I-4 cyl,Automatic,AWD,Wind Chill Pearl,Black,null,null,Gasoline Hybrid,6.7L/100km,6.8L/100km,62300
2020,Toyota,Sequoia,95474 km,SUV,V-8 cyl,6 Speed Automatic,4WD,Blizzard Pearl,null,null,null,Gas,18.5L/100km,13.9L/100km,63488
2022,Toyota,Tacoma,16792 km,Truck Double Cab,V-6 cyl,Automatic,4x4,Midnight Black Metallic,Black,null,null,Regular Unleaded,13.0L - 13.8L/100km,10.5L - 11.7L/100km,63500
2021,Toyota,Sienna,51679 km,Minivan,I-4 cyl,CVT,AWD,White,Beige,null,null,Gasoline Hybrid,6.8L/100km,6.6L/100km,63788
2021,Toyota,RAV4,25537 km,SUV,I-4 cyl,CVT,4WD,Magnetic Grey Metallic,null,null,null,Gasoline Hybrid,5.8L/100km,6.3L/100km,49888
2022,Toyota,Tundra,10200 km,Truck,V6 Cylinder Engine,Automatic,4x4,Grey,null,null,4,Gas,null,null,63917
2021,Toyota,Highlander,33084 km,SUV,4 Cylinder Engine,Automatic,AWD,Blueprint,Black,null,null,Gasoline Hybrid,6.6L/100km,6.8L/100km,64392
2023,Toyota,4Runner,10668 km,SUV,V-6 cyl,Automatic,4x4,Grey,Black,null,null,Regular Unleaded,14.8L/100km,12.5L/100km,65997
2022,Toyota,GR,6460 km,Coupe,Straight 6 Cylinder Engine,Automatic,RWD,Grey,null,null,2,Gas,10.6L/100km,8.0L/100km,69495
2021,Toyota,GR,1500 km,Coupe,Straight 6 Cylinder Engine,8 Speed Automatic,RWD,null,null,2,2,Gas,10.6L/100km,8.0L/100km,69999
2022,Toyota,GR,3570 km,Coupe,6 Cylinder,Automatic,RWD,Absolute Zero,Black,null,2,Gas,10.6L/100km,8.0L/100km,73800
2023,Toyota,Tundra,1252 km,Truck,V-6 cyl,Automatic,4x4,Celestial Silver Metallic,Black,null,null,Regular Unleaded,13.5L/100km,10.6L/100km,75400
2023,Toyota,Tundra,571 km,Truck,V-6 cyl,10 Speed Automatic,4x4,Grey,Black,null,null,Gasoline Hybrid,12.7L/100km,10.5L/100km,85888
2022,Toyota,Tundra,8227 km,Truck,V6 Cylinder Engine,Automatic,4WD,Midnight Black Metallic,null,null,null,Gasoline Hybrid,12.7L/100km,10.5L/100km,85900
2019,Toyota,Camry,85520 km,Sedan,4 Cylinder Engine,8 Speed Automatic,FWD,Red,Black,5,4,Gas,8.4L - 8.5L/100km,6.1L - 6.2L/100km,30999
2022,Toyota,Tundra,7059 km,Truck,: 3.5L Twin Turbo V6 Hybrid i-FORCE MAX -inc: inte,null,4x4,Supersonic Red,Black,null,4,Gasoline Hybrid,12.7L/100km,10.5L/100km,95479
2009,Toyota,RAV4,214376 km,SUV,2.5,4 Speed Automatic,FWD,Gold,null,5,4,Gas,9.7L/100km,7.2L/100km,8488
