Year,Make,Model,Kilometres,Body Type, Engine, Transmission, Drivetrain, Exterior Colour, Interior Colour, Passengers, Doors, Fuel Type, City, Highway,Price
2023,Lincoln,Aviator,20 km,SUV,V6 Cylinder Engine,10 Speed Automatic,AWD,Asher Grey Metallic Clearcoat,null,null,4,Gas,13.7L/100km,9.7L/100km,85425
2023,Lincoln,Aviator,20 km,SUV,V6 Cylinder Engine,10 Speed Automatic,AWD,Asher Grey Metallic Clearcoat,null,null,4,Gas,13.7L/100km,9.7L/100km,87998
2023,Lincoln,Aviator,65 km,SUV,V6 Cylinder Engine,10 Speed Automatic,AWD,Infinite Black Metallic Clearcoat,Black,null,4,Gas,13.7L/100km,9.7L/100km,88960
2023,Lincoln,Aviator,59 km,SUV,V6 Cylinder Engine,10 Speed Automatic,AWD,Pristine White Metallic Tri-Coat,null,null,4,Gas,13.7L/100km,9.7L/100km,91410
2023,Lincoln,Aviator,58 km,SUV,V6 Cylinder Engine,10 Speed Automatic,AWD,Pristine White Metallic Tri-Coat,null,null,4,Gas,13.7L/100km,9.7L/100km,91610
2022,Lincoln,Nautilus,null,SUV,4 Cylinder Engine,8 Speed Automatic,AWD,null,null,5,4,Gas,11.8L/100km,9.4L/100km,58145
2019,Lincoln,Nautilus,84053 km,SUV,2.0L 4cyl,8 Speed Automatic,AWD,Infinite Black Metallic,Brown,5,4,Premium Unleaded,12.0L/100km,9.6L/100km,33999
2019,Lincoln,Nautilus,63686 km,SUV,2.7,Automatic,AWD,Magnetic Grey Metallic,Black,5,4,Gas,null,null,37888
2021,Lincoln,Corsair,34551 km,SUV,2.0,8 Speed Automatic,4WD,Infinite Black,Black,5,4,Gas,null,null,43888
2021,Lincoln,Corsair,23500 km,SUV,I-4 cyl,Automatic,4WD,White,Black,null,null,Premium Unleaded,null,null,45998
2019,Lincoln,Nautilus,91370 km,SUV,2.7L 6cyl,8 Speed Automatic,AWD,Gold,Black,5,4,Premium Unleaded,12.6L/100km,9.2L/100km,31999
