Year,Make,Model,Kilometres,Body Type, Engine, Transmission, Drivetrain, Exterior Colour, Interior Colour, Passengers, Doors, Fuel Type, City, Highway,Price
2023,Jeep,Wrangler,12 km,null,3.6L Pentastar VVT V6 w/eTorque,8 Speed Automatic,null,Silver Zynith,Black,null,null,Regular Unleaded,null,null,59980
2023,Jeep,Wrangler,12 km,null,3.6L Pentastar VVT V6 w/eTorque,8 Speed Automatic,null,Bright White,Black,null,null,Regular Unleaded,null,null,59980
2023,Jeep,Wrangler,5 km,null,3.6L Pentastar VVT V6 w/eTorque,8 Speed Automatic,null,Sarge Green,Black,null,null,Regular Unleaded,null,null,59980
2023,Jeep,Wrangler,12 km,null,3.6L Pentastar VVT V6 w/eTorque,8 Speed Automatic,null,Sting-Grey,Black,null,null,Regular Unleaded,null,null,59980
2023,Jeep,Wrangler,0 km,SUV,2.0L DOHC I-4 DI Turbo w/ESS,8 Speed Automatic,4WD,Sting-Grey,Black,null,null,Premium Unleaded,11.5L/100km,9.9L/100km,59980
2022,Jeep,Grand,12006 km,SUV,Regular Unleaded V-8 5.7 L/345,Automatic,4x4,Baltic Grey Metallic,null,6,4,Gas,16.7L/100km,10.9L/100km,69999
2023,Jeep,Wrangler,0 km,null,3.6L Pentastar VVT V6 w/eTorque,8 Speed Automatic,null,Punk n Metallic,Black,null,null,Regular Unleaded,null,null,60475
2023,Jeep,Wrangler,12 km,null,3.6L Pentastar VVT V6 w/eTorque,8 Speed Automatic,null,Punk n Metallic,Black,null,null,Regular Unleaded,null,null,60475
2023,Jeep,Wrangler,12 km,null,3.6L Pentastar VVT V6 w/eTorque,8 Speed Automatic,null,Punk n Metallic,Black,null,null,Regular Unleaded,null,null,60475
2023,Jeep,Wrangler,5 km,null,3.6L Pentastar VVT V6 w/eTorque,8 Speed Automatic,null,Punk n Metallic,Black,null,null,Regular Unleaded,null,null,60475
2023,Jeep,Wrangler,12 km,null,3.6L Pentastar VVT V6 w/eTorque,8 Speed Automatic,null,Punk n Metallic,Black,null,null,Regular Unleaded,null,null,60475
2023,Jeep,Wrangler,12 km,null,3.6L Pentastar VVT V6 w/eTorque,8 Speed Automatic,null,Punk n Metallic,Black,null,null,Regular Unleaded,null,null,60475
2023,Jeep,Wrangler,0 km,SUV,3.6L Pentastar VVT V6 w/ESS,8 Speed Automatic,4WD,High Velocity,Black,null,null,Regular Unleaded,12.9L/100km,10.2L/100km,61175
2023,Jeep,Wrangler,15 km,SUV,2.0L DOHC I-4 DI Turbo w/ESS,8 Speed Automatic,4WD,Sting-Grey,null,null,null,Premium Unleaded,11.5L/100km,9.9L - 10.2L/100km,61660
2023,Jeep,Wrangler,0 km,SUV,3.6L Pentastar VVT V6 w/ESS,8 Speed Automatic,4WD,Bright White,Black,null,null,Regular Unleaded,12.9L - 13.8L/100km,10.1L - 10.2L/100km,61860
2021,Jeep,Grand,30336 km,SUV,3.6L 6cyl,8 Speed Automatic,4x4,Bright White,Black,null,2,Gas,13.0L/100km,9.4L/100km,60690
2022,Jeep,Wrangler,0 km,SUV,2.0L DOHC I-4 DI Turbo w/ESS,8 Speed Automatic,4WD,Sarge Green,Black,null,null,Premium Unleaded,11.5L/100km,9.9L - 10.2L/100km,62090
2023,Jeep,Wrangler,17 km,null,3.6L Pentastar VVT V6 w/eTorque,8 Speed Automatic,null,High Velocity,Black,null,null,Regular Unleaded,null,null,62518
2023,Jeep,Wrangler,18 km,SUV,2.0L DOHC I-4 DI Turbo w/ESS,8 Speed Automatic,4WD,Granite Crystal Metallic,Black,null,null,Premium Unleaded,11.5L/100km,9.9L - 10.2L/100km,62758
2023,Jeep,Wrangler,0 km,null,3.6L Pentastar VVT V6 w/eTorque,8 Speed Automatic,null,Black,Black,null,null,Regular Unleaded,null,null,62985
2023,Jeep,Wrangler,0 km,SUV,2.0L DOHC I-4 DI Turbo w/ESS,8 Speed Automatic,4WD,Sarge Green,Black,null,null,Premium Unleaded,11.5L/100km,9.9L/100km,63170
2023,Jeep,Wrangler,18 km,SUV,2.0L DOHC I-4 DI Turbo w/ESS,8 Speed Automatic,4WD,Sting-Grey,Black,null,null,Premium Unleaded,11.5L/100km,9.9L/100km,63475
2023,Jeep,Wrangler,0 km,SUV,2.0L DOHC I-4 DI Turbo w/ESS,8 Speed Automatic,4WD,Silver Zynith,Black,null,null,Premium Unleaded,11.5L/100km,9.9L/100km,64275
2023,Jeep,Wrangler,0 km,SUV,2.0L DOHC I-4 DI Turbo w/ESS,8 Speed Automatic,4WD,Bright White,Black,null,null,Premium Unleaded,11.5L/100km,9.9L/100km,64275
2023,Jeep,Wrangler,15 km,null,3.6L Pentastar VVT V6 w/eTorque,8 Speed Automatic,null,Granite Crystal Metallic,Black,null,null,Regular Unleaded,null,null,64350
2021,Jeep,Cherokee,14957 km,SUV,Regular Unleaded V-6 3.2 L/198,Automatic,4x4,Bright White,Black,5,4,Gas,12.2L/100km,8.6L/100km,41998
2023,Jeep,Wrangler,0 km,SUV,2.0L DOHC I-4 DI Turbo w/ESS,8 Speed Automatic,4WD,Black,Black,null,null,Premium Unleaded,11.5L/100km,9.9L/100km,65270
2023,Jeep,Wrangler,0 km,SUV,2.0L DOHC I-4 DI Turbo PHEV,8 Speed Automatic,4WD,Sting-Grey,Black,null,null,Premium Unleaded,11.6L/100km,11.9L/100km,65380
2023,Jeep,Wrangler,0 km,SUV,2.0L DOHC I-4 DI Turbo PHEV,8 Speed Automatic,4WD,Black,Black,null,null,Premium Unleaded,11.6L/100km,11.9L/100km,66375
2023,Jeep,Wrangler,0 km,SUV,2.0L DOHC I-4 DI Turbo w/ESS,8 Speed Automatic,4WD,Black,Black,null,null,Premium Unleaded,11.5L/100km,9.9L/100km,67175
2023,Jeep,Wrangler,0 km,null,3.6L Pentastar VVT V6 w/eTorque,8 Speed Automatic,null,Black,Black,null,null,Regular Unleaded,null,null,67980
2023,Jeep,Wrangler,18 km,SUV,2.0L DOHC I-4 DI Turbo PHEV,8 Speed Automatic,4WD,Black,Black,null,null,Premium Unleaded,11.6L/100km,11.9L/100km,68175
2023,Jeep,Wrangler,0 km,SUV,2.0L DOHC I-4 DI Turbo PHEV,8 Speed Automatic,4WD,Black,Black,null,null,Premium Unleaded,11.6L/100km,11.9L/100km,68570
2020,Jeep,Gladiator,41121 km,SUV,V6 Cylinder Engine,Automatic,4x4,Black,null,5,4,Gas,13.7L - 14.3L/100km,10.4L - 10.7L/100km,68995
2023,Jeep,Wrangler,16 km,null,3.6L Pentastar VVT V6 w/eTorque,8 Speed Automatic,null,High Velocity,Black,null,null,Regular Unleaded,null,null,69732
2022,Jeep,Grand,4522 km,SUV,3.6L V6 24V VVT,8 Speed Automatic,4WD,Bright White,null,null,null,Gas,12.3L/100km,9.2L/100km,68500
2023,Jeep,Wrangler,18 km,SUV,3.6L Pentastar VVT V6 w/ESS,8 Speed Automatic,4WD,Sting-Grey,Black,null,null,Regular Unleaded,12.9L/100km,10.2L/100km,69736
2023,Jeep,Wrangler,21 km,null,3.6L Pentastar VVT V6 w/eTorque,8 Speed Automatic,null,Sting-Grey,Black,null,null,Regular Unleaded,null,null,70063
2023,Jeep,Wrangler,15 km,SUV,2.0L DOHC I-4 DI Turbo w/ESS,8 Speed Automatic,4WD,Black,Black,null,null,Premium Unleaded,11.5L/100km,9.9L/100km,70463
2023,Jeep,Wrangler,16 km,SUV,2.0L DOHC I-4 DI Turbo w/ESS,8 Speed Automatic,4WD,Bright White,Black,null,null,Premium Unleaded,11.5L/100km,9.9L/100km,70463
2023,Jeep,Wrangler,17 km,SUV,2.0L DOHC I-4 DI Turbo w/ESS,8 Speed Automatic,4WD,Sting-Grey,Black,null,null,Premium Unleaded,11.5L/100km,9.9L/100km,70463
2023,Jeep,Wrangler,18 km,SUV,2.0L DOHC I-4 DI Turbo PHEV,8 Speed Automatic,4WD,Black,Black,null,null,Premium Unleaded,11.6L/100km,11.9L/100km,70625
2023,Jeep,Grand,0 km,SUV,V6 Cylinder Engine,8 Speed Automatic,4WD,Silver Zynith,null,null,null,Regular Unleaded,12.3L/100km,9.2L/100km,71820
2023,Jeep,Grand,0 km,SUV,3.6L Pentastar VVT V6 w/ESS,8 Speed Automatic,4WD,Bright White,null,null,null,Regular Unleaded,12.3L/100km,9.2L/100km,71820
2023,Jeep,Grand,0 km,SUV,3.6L Pentastar VVT V6 w/ESS,8 Speed Automatic,4WD,Bright White,null,null,null,Regular Unleaded,13.0L/100km,9.4L/100km,72125
2022,Jeep,Grand,2500 km,SUV,2.0L I4 DOHC,8 Speed Automatic,4x4,Bright White,Black,null,4,Gasoline Hybrid,null,null,80590
2023,Jeep,Wrangler,0 km,SUV,2.0L DOHC I-4 DI Turbo PHEV,8 Speed Automatic,4WD,Bright White,Black,null,null,Premium Unleaded,11.6L/100km,11.9L/100km,72425
2023,Jeep,Wrangler,16 km,SUV,2.0L DOHC I-4 DI Turbo PHEV,8 Speed Automatic,4WD,Black,Black,null,null,Premium Unleaded,11.6L/100km,11.9L/100km,72520
2023,Jeep,Grand,0 km,SUV,3.6L Pentastar VVT V6 w/ESS,8 Speed Automatic,4WD,Bright White,null,null,null,Regular Unleaded,12.3L/100km,9.2L/100km,74140
2023,Jeep,Grand,0 km,SUV,3.6L Pentastar VVT V6 w/ESS,8 Speed Automatic,4WD,Baltic Grey Metallic,null,null,null,Regular Unleaded,12.3L/100km,9.2L/100km,74585
2023,Jeep,Grand,0 km,SUV,3.6L Pentastar VVT V6 w/ESS,8 Speed Automatic,4WD,Baltic Grey Metallic,null,null,null,Regular Unleaded,12.3L/100km,9.2L/100km,74585
2023,Jeep,Gladiator,41 km,Truck,3.6L Pentastar VVT V6 w/ESS,null,4WD,Firecracker Red,Black,null,null,Regular Unleaded,13.7L - 14.3L/100km,10.4L - 10.7L/100km,75308
2023,Jeep,Gladiator,0 km,Truck,3.6L Pentastar VVT V6 w/ESS,null,4WD,Black,Black,null,null,Regular Unleaded,13.7L - 14.3L/100km,10.4L - 10.7L/100km,75455
2023,Jeep,Gladiator,0 km,Truck,3.6L Pentastar VVT V6 w/ESS,null,4WD,Black,Black,null,null,Regular Unleaded,13.7L - 14.3L/100km,10.4L - 10.7L/100km,80590
2023,Jeep,Gladiator,0 km,Truck,3.6L Pentastar VVT V6 w/ESS,null,4WD,Bright White,Black,null,null,Regular Unleaded,13.7L - 14.3L/100km,10.4L - 10.7L/100km,81865
2022,Jeep,Grand,2500 km,SUV,2.0L I4 DOHC,8 Speed Automatic,4x4,Silver Zynith,Black,null,4,Premium Unleaded,10.3L/100km,9.7L/100km,82770
2023,Jeep,Gladiator,0 km,Truck,3.6L Pentastar VVT V6 w/ESS,null,4WD,Black,Black,null,null,Regular Unleaded,13.7L - 14.3L/100km,10.4L - 10.7L/100km,82285
2023,Jeep,Grand,0 km,SUV,3.6L Pentastar VVT V6 w/ESS,8 Speed Automatic,4WD,Diamond Black Crystal Pearl,null,null,null,Regular Unleaded,13.0L/100km,9.4L/100km,82330
2023,Jeep,Grand,0 km,SUV,2.0L DOHC I-4 DI Turbo PHEV,8 Speed Automatic,4WD,Diamond Black Crystal Pearl,null,null,null,Premium Unleaded,10.3L/100km,9.7L/100km,84265
2022,Jeep,Grand,0 km,SUV,2.0L DOHC I-4 DI Turbo PHEV,8 Speed Automatic,4WD,Silver Zynith,null,null,null,Premium Unleaded,10.3L/100km,9.7L/100km,85275
2023,Jeep,Grand,27 km,SUV,3.6L Pentastar VVT V6 w/ESS,8 Speed Automatic,4WD,Bright White,null,null,null,Regular Unleaded,12.3L/100km,9.2L/100km,85915
2023,Jeep,Grand,0 km,SUV,3.6L Pentastar VVT V6 w/ESS,8 Speed Automatic,4WD,Bright White,null,null,null,Regular Unleaded,12.3L/100km,9.2L/100km,85915
2023,Jeep,Gladiator,31 km,Truck,3.6L Pentastar VVT V6 w/ESS,null,4WD,Black,Black,null,null,Regular Unleaded,13.7L - 14.3L/100km,10.4L - 10.7L/100km,86001
2022,Jeep,Grand,74 km,SUV,2.0L DOHC I-4 DI Turbo PHEV,8 Speed Automatic,4WD,Diamond Black Crystal Pearl,null,null,null,Premium Unleaded,10.3L/100km,9.7L/100km,86418
2023,Jeep,Grand,0 km,SUV,3.6L Pentastar VVT V6 w/ESS,8 Speed Automatic,4WD,Silver Zynith,null,null,null,Regular Unleaded,12.3L/100km,9.2L/100km,86530
2021,Jeep,Grand,42223 km,SUV,3.6,Automatic,4x4,Bright White,Black,5,4,Gas,13.0L/100km,9.4L/100km,51998
2023,Jeep,Grand,0 km,SUV,3.6L Pentastar VVT V6 w/ESS,8 Speed Automatic,4WD,Bright White,null,null,null,Regular Unleaded,12.3L/100km,9.2L/100km,86530
2023,Jeep,Grand,18 km,SUV,3.6L Pentastar VVT V6 w/ESS,8 Speed Automatic,4WD,Diamond Black Crystal Pearl,null,null,null,Regular Unleaded,12.3L/100km,9.2L/100km,87025
2022,Jeep,Grand,62 km,SUV,2.0L DOHC I-4 DI Turbo PHEV,8 Speed Automatic,4WD,Bright White,null,null,null,Premium Unleaded,10.3L/100km,9.7L/100km,87818
2023,Jeep,Grand,5 km,SUV,5.7L VVT V8 w/FuelSaver MDS,8 Speed Automatic,4WD,Bright White,null,null,null,Regular Unleaded,16.7L/100km,10.9L/100km,92720
2023,Jeep,Wagoneer,0 km,SUV,3.0L I-6 Hurricane SO Twin Turbo ESS,8 Speed Automatic,4WD,Bright White,null,null,null,Regular Unleaded,null,null,93785
2023,Jeep,Grand,5 km,SUV,5.7L VVT V8 w/FuelSaver MDS,8 Speed Automatic,4WD,Bright White,null,null,null,Regular Unleaded,16.7L/100km,10.9L/100km,94320
2023,Jeep,Wagoneer,0 km,SUV,3.0L I-6 Hurricane SO Twin Turbo ESS,8 Speed Automatic,4WD,Baltic Grey Metallic,null,null,null,Regular Unleaded,14.5L/100km,10.1L/100km,105970
2023,Jeep,Wagoneer,10 km,SUV,3.0L I-6 Hurricane SO Twin Turbo ESS,8 Speed Automatic,4WD,Baltic Grey Metallic,null,null,null,Regular Unleaded,14.5L/100km,10.4L/100km,111065
2012,Jeep,Grand,168843 km,SUV,8 Cylinder Engine,6 Speed Automatic,4x4,Stone White,Black,5,4,Gas,13.0L - 16.9L/100km,8.8L - 10.2L/100km,19500
2022,Jeep,Wrangler,16290 km,SUV,2.0L I4 DOHC,8 Speed Automatic,4x4,Silver Zynith,Black,null,null,Gas,11.6L/100km,11.9L/100km,64980
2011,Jeep,Grand,168950 km,SUV,3.6L 6cyl,5 Speed Automatic,4x4,Brilliant Black Crystal Pearl,Black,5,4,Other,13.0L - 15.7L/100km,8.9L - 10.6L/100km,16999
2018,Jeep,Wrangler,73000 km,SUV,V6 Cylinder Engine,Automatic,4x4,Cream,Black,5,4,Gas,14.7L - 15.0L/100km,11.4L - 11.7L/100km,36400
2022,Jeep,Compass,18 km,SUV,Regular Unleaded I-4 2.4 L/144,Automatic,4x4,Blue,Black,5,4,Gas,null,null,45310
2022,Jeep,Cherokee,13 km,SUV,Regular Unleaded V-6 3.2 L/198,Automatic,4x4,White,Black,5,4,Gas,null,null,46998
2022,Jeep,Compass,33 km,SUV,Regular Unleaded I-4 2.4 L/144,Automatic,4x4,Gray,Black,5,4,Gas,null,null,47310
2022,Jeep,Cherokee,22 km,SUV,Regular Unleaded V-6 3.2 L/198,Automatic,4x4,Gray,Black,5,4,Gas,null,null,47330
2022,Jeep,Cherokee,25 km,SUV,Regular Unleaded V-6 3.2 L/198,Automatic,4x4,Black,Black,5,4,Gas,null,null,47499
2022,Jeep,Cherokee,16 km,SUV,Regular Unleaded V-6 3.2 L/198,Automatic,4x4,Gray,Black,5,4,Gas,null,null,47998
2022,Jeep,Cherokee,15 km,SUV,Regular Unleaded V-6 3.2 L/198,Automatic,4x4,White,Black,5,4,Gas,null,null,48499
2023,Jeep,Grand,908 km,SUV,HEMI 5.7L V8 Multi Displacement VVT,8 Speed Automatic,4WD,Diamond Black Crystal Pearl,null,null,null,Gas,16.7L/100km,10.9L/100km,89888
1980,Jeep,J20,24339 km,null,null,null,null,null,null,null,null,null,null,null,48900
2022,Jeep,Cherokee,14 km,SUV,Regular Unleaded V-6 3.2 L/198,Automatic,4x4,Gray,Black,5,4,Gas,null,null,48998
2022,Jeep,Cherokee,27 km,SUV,Regular Unleaded V-6 3.2 L/198,Automatic,4x4,Gray,Black,5,4,Gas,null,null,49480
2022,Jeep,Grand,12 km,SUV,3.6L V6 24V VVT,8 Speed Automatic,4WD,Bright White,Black,null,null,Regular Unleaded,12.7L/100km,9.6L/100km,51994
2023,Jeep,Wrangler,1015 km,SUV,3.6L Pentastar VVT V6 w/ESS,8 Speed Automatic,4WD,Bright White,Black,null,null,Regular Unleaded,12.9L - 13.8L/100km,10.1L - 10.2L/100km,57988
2023,Jeep,Wrangler,13 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Black,Black,5,4,Gas,null,null,61425
2022,Jeep,Wagoneer,0 km,SUV,8 Cylinder Engine,8 Speed Automatic,4x4,Baltic Grey Metallic,null,null,4,null,null,null,86590
2016,Jeep,Grand,152835 km,SUV,3.6,Automatic,4x4,Brilliant Black Crystal Pearl,Black,5,5,Gas,12.8L/100km,9.5L/100km,25888
2023,Jeep,Grand,4995 km,SUV,5.7L V-8 engine,Automatic,4x4,Silver Zynith,null,null,null,Regular Unleaded,16.7L/100km,10.9L/100km,71995
2023,Jeep,Wrangler,26 km,SUV,2.0L DOHC I-4 DI Turbo w/ESS,8 Speed Automatic,4WD,Silver Zynith,Black,null,null,Premium Unleaded,11.5L/100km,9.9L/100km,56988
2022,Jeep,Wagoneer,55 km,null,5.7L V8 w/eTorque,null,null,Baltic Grey Metallic,null,null,null,Regular Unleaded,null,null,83988
2006,Jeep,Liberty,206025 km,null,null,Automatic,AWD,Green,null,null,5 doors,Gasoline,null,null,4990
2019,Jeep,WRANGLER,100335 km,SUV,V6 Cylinder Engine,null,4x4,Black,Black,5,4,Gas,12.9L - 13.8L/100km,10.1L - 10.2L/100km,42987
2021,Jeep,Grand,59437 km,SUV,3.6,Automatic,4x4,Granite Crystal Metallic,Black,null,4,Gas,12.7L/100km,9.6L/100km,52365
2021,Jeep,Compass,19885 km,SUV,2.4L 4 Cylinder,Automatic,4x4,Diamond Black Crystal Pearl,Black,5,4,Gas,10.8L/100km,7.8L/100km,44485
2023,Jeep,Wrangler,13 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Black,Black,5,4,Gas,null,null,61425
2023,Jeep,Wrangler,14 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Black,Black,5,4,Gas,null,null,61425
2023,Jeep,Wrangler,13 km,SUV,Regular Unleaded V-6 3.6 L/220,Automatic,4x4,Yellow,Black,5,4,Gas,null,null,61499
2022,Jeep,Wrangler,53 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Red,Black,5,4,Gas,null,null,61735
2012,Jeep,Wrangler,74546 km,SUV,3.6L,Automatic,4x4,Cosmo Blue,Black,null,null,Gas,12.6L - 12.7L/100km,9.3L - 9.5L/100km,24500
2023,Jeep,Wrangler,19 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Black,Black,5,4,Gas,null,null,61785
2023,Jeep,Wrangler,18 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,White,Black,5,4,Gas,null,null,61899
2023,Jeep,Wrangler,13 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Gray,Black,4,2,Gas,null,null,62665
2023,Jeep,WRANGLER,5074 km,SUV,4 Cylinder Engine,8 Speed Automatic,4WD,null,Grey,null,null,Gasoline Hybrid,11.6L/100km,11.9L/100km,62995
2023,Jeep,Wrangler,17 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Gray,Black,5,4,Gas,null,null,64365
2023,Jeep,Wrangler,27 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Gray,Black,5,4,Gas,null,null,64365
2023,Jeep,Wrangler,13 km,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,White,Black,5,4,Gasoline Hybrid,null,null,64715
2023,Jeep,Wrangler,12 km,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,White,Black,5,4,Gasoline Hybrid,null,null,64783
2023,Jeep,Wrangler,30 km,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,Blue,Black,5,4,Gasoline Hybrid,null,null,64789
2015,Jeep,WRANGLER,244350 km,SUV,Regular Unleaded V-6 3.6 L/220,Automatic,4x4,Bright White,null,5,4,Gas,14.8L - 15.0L/100km,11.4L - 11.7L/100km,26500
2023,Jeep,Wrangler,17 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Black,Black,5,4,Gas,null,null,65998
2023,Jeep,Wrangler,14 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Black,Black,5,4,Gas,null,null,66570
2023,Jeep,Wrangler,19 km,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,Black,Tan,5,4,Gasoline Hybrid,null,null,66665
2023,Jeep,Wrangler,13 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,White,Black,5,4,Gas,null,null,67265
2023,Jeep,Wrangler,17 km,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,White,Black,5,4,Gasoline Hybrid,null,null,67788
2023,Jeep,Wrangler,23 km,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,Black,Black,5,4,Gasoline Hybrid,null,null,67788
2023,Jeep,Wrangler,15 km,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,Blue,Black,5,4,Gasoline Hybrid,null,null,67789
2023,Jeep,Wrangler,20 km,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,Blue,Black,5,4,Gasoline Hybrid,null,null,67789
2023,Jeep,Wrangler,19 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Gray,Black,5,4,Gas,null,null,67870
2022,Jeep,Wrangler,2250 km,SUV,3.6L V6 24V VVT,8 Speed Automatic,4x4,Black,Black,null,2,Gas,12.8L - 13.7L/100km,9.6L - 10.4L/100km,47500
2023,Jeep,Wrangler,24 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Black,Black,5,4,Gas,null,null,67998
2023,Jeep,Wrangler,14 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Gray,Black,5,4,Gas,null,null,68370
2023,Jeep,Wrangler,19 km,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,Black,Black,5,4,Gasoline Hybrid,null,null,69260
2023,Jeep,Wrangler,13 km,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,White,Black,5,4,Gasoline Hybrid,null,null,69530
2023,Jeep,Wrangler,16 km,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,Black,Black,5,4,Gasoline Hybrid,null,null,69783
2021,Jeep,Grand,178 km,SUV,3.6L V6 24V VVT,8 Speed Automatic,4WD,Diamond Black Crystal Pearl,null,null,null,Regular Unleaded,13.0L/100km,9.4L/100km,69990
2023,Jeep,Wrangler,12 km,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,Black,Black,5,4,Gasoline Hybrid,null,null,69998
2023,Jeep,Wrangler,16 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Black,Black,5,4,Gas,null,null,69998
2023,Jeep,Wrangler,13 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Yellow,Black,5,4,Gas,null,null,70665
2022,Jeep,Grand,14398 km,SUV,6.4L V8,8 Speed Automatic,4WD,Diamond Black Crystal Pearl,Black,null,null,Premium Unleaded,18.6L/100km,12.8L/100km,94888
2023,Jeep,Wrangler,14 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,White,Black,5,4,Gas,null,null,70998
2023,Jeep,Wrangler,35 km,SUV,Gas w/ eTorque V-6 3.6 L/220,Automatic,4x4,Gray,Black,5,4,Gas,null,null,70998
2023,Jeep,Wrangler,15 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Yellow,Black,5,4,Gas,null,null,71365
2023,Jeep,Wrangler,19 km,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,White,Black,5,4,Gasoline Hybrid,null,null,71405
2023,Jeep,Wrangler,20 km,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,Black,Grey,5,4,Gasoline Hybrid,null,null,72499
2023,Jeep,Wrangler,18 km,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,Gray,Black,5,4,Gasoline Hybrid,null,null,72499
2023,Jeep,Wrangler,13 km,SUV,Gas w/ eTorque V-6 3.6 L/220,Automatic,4x4,Black,Black,5,4,Gas,null,null,72720
2022,Jeep,Grand,74 km,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,Baltic Grey Metallic,Black,5,4,Gasoline Hybrid,10.3L/100km,9.7L/100km,72998
2023,Jeep,Wrangler,12 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,White,Black,5,4,Gas,null,null,72998
2021,Jeep,WRANGLER,72342 km,SUV,2.0L 4cyl,8 Speed Automatic,4x4,Bright White,Black,5,4,Premium Unleaded,11.5L/100km,9.9L - 10.1L/100km,44900
2023,Jeep,Wrangler,28 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Black,Black,5,4,Gas,null,null,72998
2023,Jeep,Wrangler,15 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Black,Black,5,4,Gas,null,null,72998
2023,Jeep,Wrangler,22 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,White,Black,5,4,Gas,null,null,72998
2023,Jeep,Wrangler,19 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Hydro Blue Pearl,Black,5,4,Gas,null,null,72998
2023,Jeep,Wrangler,13 km,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,Blue,Black,5,4,Gasoline Hybrid,null,null,73499
2023,Jeep,Wrangler,13 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Gray,Black,5,4,Gas,null,null,73780
2021,Jeep,Wrangler,71 km,SUV,V6 Cylinder Engine,Automatic,4x4,Bright White,null,5,4,Gas,12.3L/100km,9.9L/100km,73888
2023,Jeep,Wrangler,13 km,SUV,Gas w/ eTorque V-6 3.6 L/220,Automatic,4x4,Black,Black,5,4,Gas,null,null,74278
2023,Jeep,Wrangler,11 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Gray,Black,5,4,Gas,null,null,74998
2023,Jeep,WRANGLER,1008 km,SUV,6cyl,8 Speed Automatic,4x4,Granite Crystal Metallic,Black,null,null,Regular Unleaded,12.9L - 13.8L/100km,10.1L - 10.2L/100km,58999
2023,Jeep,Wrangler,16 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,White,Black,5,4,Gas,null,null,75998
