Year,Make,Model,Kilometres,Body Type, Engine, Transmission, Drivetrain, Exterior Colour, Interior Colour, Passengers, Doors, Fuel Type, City, Highway,Price
2022,MINI,Countryman,25003 km,null,3 Cylinder Engine,8 Speed Automatic,AWD,White Silver Metallic,null,null,null,Gas,10.0L/100km,7.4L/100km,39490
2020,MINI,Cooper,37501 km,null,4 Cylinder Engine,8 Speed Automatic,AWD,Moonwalk Grey Semi-Metallic,null,null,null,Gas,10.4L/100km,7.5L/100km,36990
2022,MINI,Cooper,2490 km,Hatchback,Electric Motor,1 Speed Automatic,FWD,Moonwalk Grey Semi-Metallic,null,null,null,Electric,null,null,39303
2022,MINI,Countryman,10311 km,null,3 Cylinder Engine,8 Speed Automatic,AWD,Midnight Black Metallic,Black,5,4,Gas,10.2L/100km,7.7L/100km,41490
2020,MINI,John,67833 km,null,4 Cylinder Engine,8 Speed Automatic,AWD,Midnight Black Metallic,null,null,null,Gas,10.0L/100km,7.8L/100km,43188
2022,MINI,Cooper,23048 km,null,4 Cylinder Engine,8 Speed Automatic,AWD,Island Blue Metallic,null,null,null,Gas,10.4L/100km,7.5L/100km,43490
2023,MINI,Cooper,6012 km,null,4 Cylinder Engine,8 Speed Automatic,AWD,null,null,null,null,Gas,10.4L/100km,7.5L/100km,46990
2022,MINI,John,22738 km,null,4 Cylinder Engine,8 Speed Automatic,AWD,Midnight Black Metallic,null,5,4,Gas,10.4L/100km,7.8L/100km,49990
2021,MINI,John,2072 km,Hatchback,4 Cylinder Engine,8 Speed Automatic,FWD,Racing Grey Metallic,null,2,2,Gas,9.9L/100km,7.8L/100km,67990
2012,MINI,Cooper,147768 km,Hatchback,4 Cylinder Engine,null,FWD,Rooftop Grey,null,null,null,Gas,6.8L/100km,5.3L/100km,11688
2023,MINI,COOPER,4651 km,Hatchback,4 Cylinder Engine 2.0L,Automatic,FWD,White,Black,null,3,Gas,10.5L/100km,7.3L/100km,40995
2013,MINI,Cooper,119000 km,Coupe,4 Cylinder Engine,Manual,FWD,White,Black,4,2,Gas,6.8L/100km,5.3L/100km,11900
2010,MINI,Cooper,136761 km,Coupe,4 Cylinder Engine,6 Speed Automatic with auto-shift,FWD,White,Black,4,2,Gas,7.8L/100km,5.7L/100km,11950
2012,MINI,Cooper,152000 km,Sedan,1.6,null,AWD,null,null,null,null,Gas,8.1L/100km,6.3L/100km,11999
2016,MINI,Cooper,45000 km,Hatchback,3 Cylinder Engine,null,FWD,null,null,4,2,Gas,8.1L/100km,5.9L/100km,18950
2023,MINI,COOPER,520 km,Hatchback,4 Cylinder Engine,null,FWD,Island Blue Metallic,null,null,null,Gas,8.5L/100km,6.2L/100km,42613
2023,MINI,COOPER,418 km,Hatchback,4 Cylinder Engine,null,FWD,British Racing Green IV Metallic,null,null,null,Gas,8.5L/100km,6.2L/100km,42613
2023,MINI,COOPER,90 km,Hatchback,4 Cylinder Engine,null,FWD,British Racing Green IV Metallic,null,null,null,Gas,8.5L/100km,6.2L/100km,44713
2023,MINI,COOPER,90 km,Hatchback,4 Cylinder Engine,null,FWD,Island Blue Metallic,null,null,null,Gas,8.5L/100km,6.2L/100km,45963
2020,MINI,John,17274 km,null,4 Cylinder Engine,8 Speed Automatic,AWD,Light White,Black,5,4,Gas,10.0L/100km,7.8L/100km,47990
2022,MINI,3,22062 km,Hatchback,2.0L 4cyl,7 Speed Automatic with auto-shift,FWD,Midnight Black Metallic,Black,null,2,Premium Unleaded,10.5L/100km,7.3L/100km,35780
2023,MINI,Cooper,105 km,Convertible,4 Cylinder Engine,null,FWD,Melting Silver III,null,null,null,Gas,8.8L/100km,6.5L/100km,48793
