Year,Make,Model,Kilometres,Body Type, Engine, Transmission, Drivetrain, Exterior Colour, Interior Colour, Passengers, Doors, Fuel Type, City, Highway,Price
2019,Dodge,Challenger,3124 km,Coupe,8 Cylinder Engine,Automatic,RWD,B5 Blue Pearl,null,5,2,Gas,15.8L/100km,9.6L/100km,66485
2023,Dodge,Durango,0 km,SUV,5.7L HEMI VVT V8 w/FuelSaver MDS,8 Speed Automatic,4WD,White Knuckle,Black,null,null,Regular Unleaded,16.7L/100km,10.9L/100km,82475
2023,Dodge,Durango,0 km,SUV,5.7L HEMI VVT V8 w/FuelSaver MDS,8 Speed Automatic,4WD,DB Black,Black,null,null,Regular Unleaded,16.7L/100km,10.9L/100km,82970
2023,Dodge,Durango,0 km,SUV,5.7L HEMI VVT V8 w/FuelSaver MDS,8 Speed Automatic,4WD,DB Black,Black,null,null,Regular Unleaded,16.7L/100km,10.9L/100km,82970
2002,Dodge,Ram,477747 km,Truck Quad Cab,V-8 cyl,Automatic,4WD,Black,Brown,null,null,Gas,null,null,2499
2014,Dodge,Grand,480000 km,Minivan,V6 Cylinder Engine 3.6L,Automatic,FWD,Brilliant Black Crystal Pearlcoat,Black,null,4,Flexible,12.2L/100km,7.9L/100km,3500
2005,Dodge,Dakota,141504 km,Truck,6 Cylinder Engine,Automatic,RWD,Light Green,Grey,6,4,Gas,14.7L/100km,10.7L/100km,6500
2009,Dodge,Caliber,93133 km,Hatchback,4 Cylinder Engine,5 Speed Automatic,FWD,Inferno Red Crystal Pearl,Dark Grey,5,4,Gas,9.0L/100km,7.3L/100km,7500
2011,Dodge,Journey,158000 km,SUV,2.4,4 Speed Automatic,FWD,Bright Silver Metallic,Black,7,4,Gas,10.8L/100km,7.5L/100km,7990
2019,Dodge,Grand,82195 km,Minivan,3.6L 6cyl,6 Speed Automatic,FWD,Brilliant Black Crystal Pearl,Black,null,2,Gas,13.7L/100km,9.4L/100km,30980
2010,Dodge,Caravan,186099 km,Minivan,4 CLYLINDER,Automatic,FWD,White,Charcoal,2,2,Gas,null,null,9988
2012,Dodge,Grand,169000 km,Minivan,3.6,6 Speed Automatic,FWD,Gray,Black,7,4,Gas,12.2L/100km,7.9L/100km,9990
2010,Dodge,Caravan,231971 km,Minivan,V6,Automatic,FWD,White,Charcoal,2,2,Gas,null,null,10988
2016,Dodge,Journey,182000 km,SUV,2.4,Automatic,FWD,Billet Silver Metallic,Black,5,4,Gas,12.7L/100km,9.1L/100km,10990
2013,Dodge,Grand,191163 km,Minivan,V6 Cylinder Engine,Automatic,FWD,White,Grey,7,4,Gas,12.2L/100km,7.9L/100km,11988
2010,Dodge,Caravan,144938 km,Minivan,V6,Automatic,FWD,White,Charcoal,2,2,Gas,null,null,11988
2004,Dodge,Dakota,79486 km,Truck,6 Cylinder Engine,5 Speed Automatic,RWD,Bright Silver Metallic,Dark Grey,6,4,Gas,14.1L - 15.7L/100km,9.5L - 10.8L/100km,11999
2010,Dodge,Grand,97203 km,Minivan,3.3,4 Speed Automatic,FWD,Brilliant Black Pearl,Grey,null,4,Other,12.6L/100km,8.4L/100km,13280
2013,Dodge,Grand,140698 km,Minivan,V6,Automatic,FWD,White,Charcoal,2,2,Gas,null,null,15988
2022,Dodge,Challenger,10023 km,Coupe,3.6L V6 24V VVT,8 Speed Automatic,AWD,F8 Green Metallic,Black,null,null,Gas,12.8L/100km,8.7L/100km,48999
2019,Dodge,Grand,69325 km,Minivan,V6 Cylinder Engine 3.6L,Automatic,FWD,Granite Crystal Metallic,Black,null,4,Flexible,13.7L/100km,9.4L/100km,32995
2018,Dodge,Grand,57999 km,Minivan,Regular Unleaded V-6 3.6 L/220,Automatic,FWD,Brilliant Black Crystal Pearl,Black,null,4,Gas,13.7L/100km,9.4L/100km,37128
2022,Dodge,Charger,150 km,Sedan,3.6,Automatic,RWD,Pitch Black,Black,null,4,Gas,12.4L/100km,7.8L/100km,45888
2022,Dodge,Charger,12 km,Sedan,Regular Unleaded V-6 3.6 L/220,Automatic,AWD,Blue,Black,5,4,Gas,null,null,57060
2022,Dodge,Charger,13 km,Sedan,Regular Unleaded V-6 3.6 L/220,Automatic,AWD,White,Black,5,4,Gas,null,null,57060
2022,Dodge,Charger,12 km,Sedan,Regular Unleaded V-6 3.6 L/220,Automatic,AWD,Red,Black,5,4,Gas,null,null,57455
2022,Dodge,Durango,16 km,SUV,Regular Unleaded V-6 3.6 L/220,Automatic,AWD,Gray,Black,6,4,Gas,null,null,61998
2022,Dodge,Durango,26 km,SUV,Regular Unleaded V-6 3.6 L/220,Automatic,AWD,White,Black,6,4,Gas,null,null,64449
2022,Dodge,Challenger,5050 km,Coupe,8 Cylinder Engine,8 Speed Automatic,RWD,Pitch Black,Black,5,2,Gas,15.8L/100km,9.6L/100km,82777
2019,Dodge,Grand,101330 km,Minivan,3.6,Automatic,FWD,Granite Crystal Metallic,Black,6,4,Other,13.7L/100km,9.4L/100km,26985
2000,Dodge,Viper,4313 km,Convertible,8.0L 10 Cylinder Engine,Manual,RWD,Viper Black,Black,2,2,Gas,null,null,83295
2019,Dodge,Challenger,14000 km,Coupe,8 Cylinder Engine,8 Speed Automatic,RWD,Green,Black,2,2,Gas,null,null,107777
2021,Dodge,Challenger,76 km,Coupe,8 Cylinder Engine,Automatic,RWD,White Knuckle,Black,5,2,Gas,17.6L/100km,10.7L/100km,115495
2001,Dodge,Viper,34693 km,Coupe,10 Cylinder,6 Speed Manual,RWD,Viper Race Yellow Clearcoat/Viper Black,Black,null,2,Gas,14.0L/100km,27.0L/100km,124800
2006,Dodge,Viper,16097 km,Coupe,V10 SFI,Manual,null,Copperhead Orange Satin,Black,null,null,Gas,19.5L/100km,10.7L/100km,129885
2019,Dodge,Challenger,21859 km,Coupe,SC SRT HEMI V8,null,null,Granite Crystal Metallic,Black,null,null,Gas,17.6L - 18.1L/100km,10.7L - 11.4L/100km,129998
2022,Dodge,Challenger,9500 km,Coupe,8 Cylinder Engine,8 Speed Automatic,RWD,Pitch Black,Black,5,2,Gas,null,null,134777
2020,Dodge,Challenger,11140 km,Coupe,8 Cylinder,Automatic,RWD,Triple Nickel Clear Coat,Black,null,2,Gas,17.6L - 18.6L/100km,10.7L - 11.2L/100km,139800
2002,Dodge,Viper,17357 km,Coupe,10 Cylinder,6 Speed Manual,RWD,Viper Red Clearcoat,Black,null,2,Gas,20.9L/100km,10.5L/100km,149800
2019,Dodge,Grand,68413 km,Minivan,V6 Cylinder Engine,6 Speed Automatic,FWD,Granite Crystal Metallic,Black,7,4,Flexible,13.7L/100km,9.4L/100km,32999
2021,Dodge,Challenger,2000 km,Coupe,8 Cylinder Engine,8 Speed Automatic,RWD,Go Mango,Black,4,2,Gas,null,null,154777
2013,Dodge,SRT,7917 km,Coupe,8.4L 10 Cylinder Engine,Manual,RWD,Venom Black,Black,2,2,Gas,18.1L/100km,11.1L/100km,175695
2021,Dodge,Challenger,236 km,Coupe,V-8 cyl,8 Speed Automatic,RWD,White Knuckle,Red,null,null,Gas,18.6L/100km,11.3L/100km,185999
2016,Dodge,Viper,11449 km,Coupe,8.4L 10cyl,6 Speed Manual,RWD,Orange,Black,2,2,Premium Unleaded,19.2L/100km,11.3L/100km,269900
2016,Dodge,Viper,8072 km,Coupe,10 Cylinder,6 Speed Manual,RWD,Viper White Clearcoat,Black,null,2,Gas,19.2L/100km,11.3L/100km,332800
2017,Dodge,Viper,33553 km,Coupe,10 Cylinder,6 Speed Manual,RWD,Venom Black Clear Coat,Black,null,2,Gas,19.9L/100km,12.6L/100km,339800
2017,Dodge,Viper,1501 km,Coupe,8.4L 10 Cylinder Engine,Manual,RWD,Adrenaline Red,Black,2,2,Gas,19.9L/100km,12.6L/100km,369695
2010,Dodge,Grand,265000 km,Minivan,3.3L,Automatic,null,null,null,null,null,null,null,null,3950
2010,Dodge,Grand,203000 km,Minivan,3.3L,Automatic,null,null,null,null,null,null,null,null,5900
2021,Dodge,Charger,8115 km,Sedan,V6 Cylinder Engine,8 Speed Automatic,AWD,F8 Green Metallic,Black,5,4,Gas,12.8L/100km,8.7L/100km,48321
2010,Dodge,Journey,182536 km,SUV,4 Cylinder Engine 2.4L,Automatic,FWD,Brilliant Black Crystal Pearl,null,null,4,Gas,11.0L/100km,7.9L/100km,5995
2012,Dodge,Grand,238268 km,Minivan,null,Automatic,FWD,Black,null,null,5 doors,Gasoline,null,null,6770
2015,Dodge,Grand,230000 km,Minivan,V6 Cylinder Engine,Automatic,FWD,Not Specified,null,null,4,Other,13.7L/100km,9.4L/100km,6900
2010,Dodge,Ram,196000 km,Super Crew,5.7,Automatic,4x4,Red,Grey,6,4,Gas,16.2L/100km,10.8L/100km,6995
2013,Dodge,Journey,220000 km,SUV,4 Cylinder Engine,Automatic,FWD,Red,Black,null,4,Gas,11.2L/100km,7.7L/100km,6995
2010,Dodge,Grand,209829 km,Minivan,3.3,4 Speed Automatic,FWD,Bright Silver Metallic,Grey,null,4,Other,12.6L/100km,8.4L/100km,7480
2006,Dodge,Ram,244152 km,null,null,null,null,Red,null,null,null,null,null,null,7498
2011,Dodge,Grand,248000 km,Minivan,3.6,6 Speed Automatic,FWD,Bright Silver Metallic,Black,7,4,Gas,12.2L/100km,7.9L/100km,7990
2008,Dodge,Ram,210000 km,Quad Cab,8 Cylinder Engine,Automatic,4x4,Black,Grey,6,4,Gas,17.0L - 17.1L/100km,12.3L - 12.4L/100km,8499
2018,Dodge,Durango,57322 km,SUV,8 Cylinder Engine 5.7L,Automatic,AWD,null,null,null,4,Gas,16.7L/100km,10.9L/100km,47240
2010,Dodge,Grand,194470 km,Minivan,4.0,4 Speed Automatic,FWD,Dark Blue,Black,null,4,Gas,12.2L/100km,7.9L/100km,8980
2010,Dodge,Journey,134031 km,SUV,4 Cylinder Engine,Automatic,FWD,Deep Water Blue Pearl,Charcoal,7,4,Gas,11.0L/100km,7.9L/100km,8988
2009,Dodge,RAM,178800 km,Crew Cab,5.7,5 Speed Automatic,4x4,Maroon,Light Grey,null,4,Gas,null,null,9499
2016,Dodge,Grand,176000 km,Minivan,3.6,Automatic,FWD,Black,Black,7,4,Other,13.7L/100km,9.4L/100km,9580
2011,Dodge,Grand,262040 km,Minivan,3.6,6 Speed Automatic,FWD,Stone White,Black,null,4,Gas,12.2L/100km,7.9L/100km,9980
2013,Dodge,Journey,186599 km,SUV,2.4,4 Speed Automatic,FWD,White,Black,null,4,Gas,11.2L/100km,7.7L/100km,9980
2009,Dodge,Grand,155389 km,Minivan,V6 Cylinder Engine,4 Speed Automatic,FWD,Bright Silver Metallic,null,2,4,Gas,12.0L/100km,8.2L/100km,11488
2014,Dodge,Grand,1 km,Minivan,V6 Cylinder Engine 3.6L,Automatic,FWD,Billet Silver Metallic Clearcoat,Black,null,4,Flexible,null,null,12995
2017,Dodge,Grand,159754 km,Minivan,3.6,Automatic,FWD,Black,Black,null,null,Gas,null,null,13900
2020,Dodge,Challenger,19397 km,Coupe,V-8 cyl,Manual,RWD,Granite Crystal Metallic,Black,null,null,Regular Unleaded,15.6L/100km,10.1L/100km,48589
2019,Dodge,Grand,109800 km,Minivan,null,Automatic,FWD,Grey,null,null,5 doors,Gasoline,null,null,28800
2015,Dodge,Grand,62000 km,Minivan,V6 Cylinder Engine,6 Speed Automatic,FWD,Gold,Black,4,4,Flexible,null,null,36996
2022,Dodge,Durango,8 km,SUV,Regular Unleaded V-8 5.7 L/345,Automatic,AWD,Black,Black,6,4,Gas,null,null,79345
2019,Dodge,Challenger,7500 km,Coupe,8 Cylinder Engine,8 Speed Automatic,RWD,Plum Crazy Pearl,Black,5,2,Gas,17.6L/100km,10.7L/100km,114777
2008,Dodge,Viper,41762 km,Coupe,10 Cylinder,6 Speed Manual,RWD,Viper Black Clear Coat,Black,null,2,Gas,16.8L/100km,9.2L/100km,129800
2012,Dodge,Journey,248984 km,SUV,4 Cylinder Engine 2.4L,Automatic,FWD,White,null,null,4,Gas,10.8L/100km,7.5L/100km,5995
2018,Dodge,Grand,128999 km,Minivan,V6 Cylinder Engine 3.6L,Automatic,FWD,Indigo Blue,Black,null,4,Flexible,13.7L/100km,9.4L/100km,19900
2020,Dodge,Grand,67060 km,Van Regular,3.6L V6 DOHC 24V,Automatic,FWD,Bright White,Black,null,null,Gas,null,null,29998
2019,Dodge,Challenger,15383 km,Coupe,SRT HEMI 6.4L V8 with Fuelsaver MDS,Manual,null,B5 Blue Pearlcoat,Black,null,null,Gas,16.7L/100km,10.4L/100km,68888
2021,Dodge,Challenger,1513 km,Coupe,8 Cylinder,Automatic,RWD,Indigo Blue,Black,null,2,Gas,18.6L/100km,11.3L/100km,129800
2019,Dodge,Grand,55452 km,Minivan,3.6L 6cyl,6 Speed Automatic,FWD,Granite Crystal Metallic,Black,7,4,Gas,13.7L/100km,9.4L/100km,32699
2014,Dodge,Grand,480000 km,Minivan,V6 Cylinder Engine 3.6L,Automatic,FWD,Brilliant Black Crystal Pearlcoat,Black,null,4,Flexible,12.2L/100km,7.9L/100km,3500
2017,Dodge,Viper,33553 km,Coupe,10 Cylinder,6 Speed Manual,RWD,Venom Black Clear Coat,Black,null,2,Gas,19.9L/100km,12.6L/100km,339800
2019,Dodge,Grand,109800 km,Minivan,null,Automatic,FWD,Grey,null,null,5 doors,Gasoline,null,null,28800
2020,Dodge,Grand,62716 km,Minivan,V6 Cylinder Engine,6 Speed Automatic,FWD,Bright White,Black,7,4,Flexible,13.7L/100km,9.4L/100km,34987
2008,Dodge,Viper,41762 km,Coupe,10 Cylinder,6 Speed Manual,RWD,Viper Black Clear Coat,Black,null,2,Gas,16.8L/100km,9.2L/100km,129800
2012,Dodge,Journey,248984 km,SUV,4 Cylinder Engine 2.4L,Automatic,FWD,White,null,null,4,Gas,10.8L/100km,7.5L/100km,5995
2011,Dodge,Journey,205025 km,SUV,4 Cylinder Engine 2.4L,Automatic,FWD,Bright Silver Metallic,null,null,4,Gas,10.8L/100km,7.5L/100km,6999
2013,Dodge,Journey,214970 km,SUV,V6 Cylinder Engine,Automatic,FWD,Red,null,null,4,Gas,12.6L/100km,7.9L/100km,9888
2021,Dodge,Charger,8115 km,Sedan,V6 Cylinder Engine,8 Speed Automatic,AWD,F8 Green Metallic,Black,5,4,Gas,12.8L/100km,8.7L/100km,48321
2010,Dodge,Grand,175300 km,Minivan,V6 Cylinder Engine,Automatic,FWD,Stone White,Black,2,4,Gas,12.3L/100km,8.3L/100km,10988
2011,Dodge,Grand,80132 km,Minivan,V6 Cylinder Engine,Automatic,FWD,Stone White,Black,7,4,Gas,12.2L/100km,7.9L/100km,14988
2020,Dodge,Grand,28753 km,Minivan,Regular Unleaded V-6 3.6 L/220,Automatic,FWD,Billet Silver Metallic,null,7,4,Gas,13.7L/100km,9.4L/100km,32994
2023,Dodge,Hornet,8 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L,Automatic,AWD,Black,Black,5,4,Gas,null,null,41185
2023,Dodge,Hornet,8 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L,Automatic,AWD,Black,Black,5,4,Gas,null,null,50380
2022,Dodge,RAM,null,null,null,null,null,null,null,null,null,null,null,null,179800
2013,Dodge,Grand,254295 km,Minivan,PENTASTAR 3.6L V6 283HP 260FT.,Automatic,FWD,Redline Pearl,Black,null,4,Gas,12.2L/100km,7.9L/100km,5990
2012,Dodge,Journey,196996 km,SUV,3.6L V6,Automatic,AWD,Blue Pearl,Black,null,4,Gas,13.0L/100km,8.4L/100km,7990
2014,Dodge,Grand,256896 km,Minivan,V6 Cylinder Engine,6 Speed Automatic,FWD,Brilliant Black Crystal Pearlcoat,Black,7,4,Flexible,null,null,7999
2019,Dodge,Grand,82195 km,Minivan,3.6L 6cyl,6 Speed Automatic,FWD,Brilliant Black Crystal Pearl,Black,null,2,Gas,13.7L/100km,9.4L/100km,30980
2014,Dodge,Grand,173110 km,Minivan,V6 283HP 260FT. LBS.,Automatic,FWD,Dark Blue,Black,7,4,Gas,12.2L/100km,7.9L/100km,8990
2011,Dodge,Grand,100800 km,Minivan,3.6,6 Speed Automatic,FWD,Stone White,Grey,7,4,Gas,12.2L/100km,7.9L/100km,10888
2014,Dodge,Journey,184674 km,SUV,3.6L 6cyl,6 Speed Automatic,AWD,Pitch Black Clearcoat,Black,7,4,Gas,12.9L/100km,8.4L/100km,10888
2013,Dodge,Charger,150000 km,Sedan,V6 Cylinder Engine,5 Speed Automatic,RWD,White,Black,5,4,Gas,11.7L/100km,7.3L/100km,10999
2012,Dodge,Grand,102300 km,Minivan,3.6,Automatic,FWD,Stone White,Black,null,4,Gas,12.2L/100km,7.9L/100km,11500
2017,Dodge,Grand,198000 km,Minivan,V6 Cylinder Engine,Automatic,FWD,Bright White,Black,7,4,Flexible,13.7L/100km,9.4L/100km,11900
2014,Dodge,Journey,113100 km,SUV,4 Cylinder Engine,6 Speed Automatic,FWD,Granite Crystal Metallic Clearcoat,Black,5,4,Gas,11.2L/100km,7.7L/100km,12450
2016,Dodge,Charger,241000 km,Sedan,8 Cylinder Engine,5 Speed Automatic,AWD,Pitch Black,Black,5,4,Gas,16.1L/100km,10.0L/100km,12499
2016,Dodge,Grand,187291 km,Minivan,3.6,Automatic,FWD,Brilliant Black Crystal Pearl,Black,7,4,Other,13.7L/100km,9.4L/100km,12995
2020,Dodge,Challenger,19397 km,Coupe,V-8 cyl,Manual,RWD,Granite Crystal Metallic,Black,null,null,Regular Unleaded,15.6L/100km,10.1L/100km,48589
2014,Dodge,Grand,160000 km,Minivan,V6 Cylinder Engine,6 Speed Automatic,FWD,Brilliant Black Crystal Pearlcoat,Black,7,4,Flexible,12.2L/100km,7.9L/100km,12999
2016,Dodge,Charger,226000 km,Sedan,8 Cylinder Engine,5 Speed Automatic,AWD,Blue,Black,5,4,Gas,16.1L/100km,10.0L/100km,13500
2017,Dodge,Grand,189000 km,Minivan,3.6,Automatic,FWD,Bright White,Black,null,4,Other,13.7L/100km,9.4L/100km,13598
2015,Dodge,Grand,147399 km,Minivan,3.6L V6 DOHC 24V,Automatic,FWD,Granite Crystal Metallic,Black,7,4,Gas,13.7L/100km,9.4L/100km,13861
2015,Dodge,Journey,153376 km,SUV,3.6L 6cyl,6 Speed Automatic,AWD,Granite Crystal Metallic,Black,7,4,Gas,null,null,13888
2016,Dodge,Charger,159000 km,Sedan,V6 Cylinder Engine,5 Speed Automatic,RWD,White,Black,5,4,Flexible,13.7L/100km,8.9L/100km,13900
2016,Dodge,Charger,227000 km,Sedan,8 Cylinder Engine,5 Speed Automatic,AWD,Pitch Black,Black,5,4,Gas,16.1L/100km,10.0L/100km,13900
2016,Dodge,Grand,162000 km,Minivan,V6 Cylinder Engine,Automatic,FWD,Bright White,Black,7,4,Flexible,13.7L/100km,9.4L/100km,13900
2016,Dodge,Grand,180106 km,Minivan,3.6L V6 DOHC 24V,Automatic,FWD,Billet Silver Metallic,Grey,null,null,Gas,13.7L/100km,9.4L/100km,13995
2019,Dodge,Grand,101330 km,Minivan,3.6,Automatic,FWD,Granite Crystal Metallic,Black,6,4,Other,13.7L/100km,9.4L/100km,26985
2015,Dodge,Journey,132905 km,SUV,3.6L 6cyl,6 Speed Automatic,AWD,Granite Crystal Metallic,null,null,null,Gas,null,null,14888
2016,Dodge,Grand,130000 km,Minivan,V6 Cylinder Engine,6 Speed Automatic,FWD,White,Black,7,4,Flexible,null,null,14980
2016,Dodge,Grand,120468 km,Minivan,3.6,Automatic,FWD,Brilliant Black Crystal Pearl,Black,null,4,Other,13.7L/100km,9.4L/100km,14995
2014,Dodge,Grand,75646 km,Minivan,V6 Cylinder Engine,6 Speed Automatic,FWD,Brilliant Black Crystal Pearlcoat,Black,7,4,Flexible,null,null,15388
2015,Dodge,Grand,113000 km,Minivan,V6 Cylinder Engine,6 Speed Automatic,FWD,Granite Crystal Metallic,Black,7,4,Flexible,13.7L/100km,9.4L/100km,15495
2016,Dodge,Grand,156077 km,Minivan,3.6L 6cyl,6 Speed Automatic,FWD,Bright White,Black,7,4,Flexible,13.7L/100km,9.4L/100km,15888
2016,Dodge,Grand,155437 km,Minivan,3.6L 6cyl,6 Speed Automatic,FWD,Brilliant Black Crystal Pearl,Black,7,4,Flexible,13.7L/100km,9.4L/100km,15888
2017,Dodge,Grand,151616 km,Minivan,3.6L 6cyl,6 Speed Automatic,FWD,Jazz Blue Pearl,Black,7,5,Gas,13.7L/100km,9.4L/100km,15995
2014,Dodge,Grand,90145 km,Minivan,3.6,6 Speed Automatic,FWD,Billet Silver Metallic Clearcoat,Black,null,4,Other,12.2L/100km,7.9L/100km,15995
2015,Dodge,Grand,113000 km,Minivan,V6 Cylinder Engine,6 Speed Automatic,FWD,Granite Crystal Metallic,Black,7,4,Flexible,13.7L/100km,9.4L/100km,15495
2016,Dodge,Journey,177294 km,SUV,3.6,6 Speed Automatic,AWD,Billet Silver Metallic,Black,7,4,Gas,14.5L/100km,9.9L/100km,15995
2017,Dodge,Grand,155000 km,Minivan,V6 Cylinder Engine,6 Speed Automatic,FWD,Granite Crystal Metallic,Black,7,4,Flexible,13.7L/100km,9.4L/100km,15995
2018,Dodge,Grand,179562 km,Van Regular,3.6L V6 DOHC 24V,Automatic,FWD,Billet Metallic,Black,null,null,Gas,13.7L/100km,9.4L/100km,15999
2015,Dodge,Grand,138100 km,Minivan,V6 Cylinder Engine,Automatic,FWD,Billet Metallic,Black,7,4,Flexible,13.7L/100km,9.4L/100km,16499
2016,Dodge,Journey,133672 km,SUV,3.6L 6cyl,6 Speed Automatic,FWD,White,Black,7,4,Flexible,14.2L/100km,9.4L/100km,16888
2016,Dodge,Journey,148000 km,SUV,V6 Cylinder Engine,6 Speed Automatic,AWD,Pitch Black,Black,7,4,Gas,14.5L/100km,9.9L/100km,16995
2015,Dodge,Grand,70000 km,Minivan,V6 Cylinder Engine,6 Speed Automatic,FWD,Brilliant Black Crystal Pearl,Black,7,4,Flexible,null,null,17900
2016,Dodge,Charger,204000 km,Sedan,V6 Cylinder Engine,8 Speed Automatic,AWD,Pitch Black,Black,5,4,Flexible,12.8L/100km,8.6L/100km,17900
2010,Dodge,Ram,250000 km,Truck,8 Cylinder Engine,Automatic,4x4,Bright White,Dark Grey,6,4,Gas,null,null,17900
2018,Dodge,Charger,59213 km,Sedan,3.6L V6 24V VVT,8 Speed Automatic,AWD,Flame Red,null,null,null,Gas,12.8L/100km,8.7L/100km,56699
2012,Dodge,Grand,44000 km,Minivan,V6 Cylinder Engine,6 Speed Automatic,FWD,White,Black,7,4,Gas,null,null,17980
2019,Dodge,Grand,160848 km,Minivan,V6 Cylinder Engine,6 Speed Automatic,FWD,Octane Red Pearl,null,null,4,Flexible,13.7L/100km,9.4L/100km,17998
2018,Dodge,Charger,163000 km,Sedan,6 Cylinder Engine,5 Speed Automatic,RWD,White,Black,5,4,Gas,13.7L/100km,9.0L/100km,18900
2012,Dodge,Challenger,210000 km,Coupe,8 Cylinder Engine,6 Speed Manual,RWD,null,null,5,2,Gas,null,null,18900
2018,Dodge,Journey,166000 km,SUV,V6 Cylinder Engine,6 Speed Automatic,AWD,Granite Crystal Metallic,Black,7,4,Gas,14.5L/100km,10.0L/100km,18995
2017,Dodge,Grand,176648 km,Van Regular,283HP 3.6L V6 Cylinder Engine,Automatic,FWD,Jazz Blue Pearl,Black,null,4,Gas,13.7L/100km,9.4L/100km,19290
2018,Dodge,Grand,123000 km,Minivan,V6 Cylinder Engine,Automatic,FWD,Bright White,Black,7,null,Gas,13.7L/100km,9.4L/100km,19490
2019,Dodge,Grand,168172 km,Minivan,V6 Cylinder Engine,Automatic,FWD,Bright White,Grey,7,4,Flexible,13.7L/100km,9.4L/100km,19850
2016,Dodge,Journey,100035 km,SUV,3.6L V6 SFI DO,Automatic,4x4,White,null,null,4,Gas,null,null,19995
2022,Dodge,Durango,4690 km,SUV,8cyl,8 Speed Automatic,AWD,DB Black,Black,null,null,Gas,18.3L/100km,12.2L/100km,82999
2019,Dodge,Grand,184175 km,Van Regular,3.6L V6 DOHC 24V,Automatic,FWD,Brilliant Black Crystal Pearl,Black,null,null,Gas,13.7L/100km,9.4L/100km,19999
2018,Dodge,Journey,126242 km,SUV,3.6L 6cyl,6 Speed Automatic,AWD,White,Black,7,4,Gas,14.5L/100km,10.0L/100km,20888
2019,Dodge,Charger,193124 km,Sedan,3.6,Automatic,RWD,Pitch Black,Black,5,4,Gas,12.4L/100km,7.8L/100km,22990
2018,Dodge,Journey,87237 km,SUV,V6 Cylinder Engine,6 Speed Automatic,FWD,White,Black,7,4,Flexible,14.2L/100km,9.5L/100km,23488
2019,Dodge,Grand,132000 km,Minivan,V6 Cylinder Engine,Automatic,FWD,Billet Metallic,Black,7,4,Flexible,13.7L/100km,9.4L/100km,24895
2017,Dodge,Journey,52032 km,SUV,3.6L V6 24V VVT,Automatic,AWD,Pearl White Tri-Coat,Black,null,4,Gas,14.5L/100km,10.0L/100km,24999
2018,Dodge,Charger,75553 km,Sedan,V6 Cylinder Engine,8 Speed Automatic,RWD,Red,Black,5,4,Flexible,12.4L/100km,7.8L/100km,25880
2016,Dodge,Charger,92685 km,Sedan,V6 Cylinder Engine,8 Speed Automatic,AWD,Pitch Black,Black,5,4,Flexible,12.8L/100km,8.6L/100km,25987
2019,Dodge,Grand,104000 km,Minivan,3.6,Automatic,FWD,Brilliant Black Crystal Pearl,Black,7,4,Other,13.7L/100km,9.4L/100km,25998
2017,Dodge,Grand,95390 km,Minivan,V6 Cylinder Engine 3.6L,Automatic,FWD,Granite Crystal Metallic,Black,null,4,Flexible,13.7L/100km,9.4L/100km,20995
2019,Dodge,Charger,108636 km,Sedan,3.6L V6 DOHC 24V,Automatic,RWD,White Knuckle,Grey,null,4,Gas,12.4L/100km,7.8L/100km,26599
2019,Dodge,Grand,101330 km,Minivan,3.6,Automatic,FWD,Granite Crystal Metallic,Black,6,4,Other,13.7L/100km,9.4L/100km,26985
2019,Dodge,Grand,56450 km,Minivan,3.6L V6 Flex Fuel 24V VVT,Automatic,FWD,Brilliant Black Crystal Pearl,Black,7,4,Gas,13.7L/100km,9.4L/100km,26986
2015,Dodge,Challenger,87661 km,Coupe,V6 Cylinder Engine,8 Speed Automatic,RWD,Black,Charcoal,5,2,Gas,12.4L/100km,7.8L/100km,26995
2019,Dodge,Journey,80379 km,SUV,V6 Cylinder Engine,Automatic,AWD,Granite Crystal Metallic,Black,null,null,Gas,14.5L/100km,10.0L/100km,26999
2014,Dodge,Challenger,72423 km,Coupe,8 Cylinder Engine,6 Speed Manual,RWD,Jazz Blue Pearlcoat,null,5,2,Gas,null,null,27848
2017,Dodge,Durango,128731 km,SUV,3.6L V6 24V VVT,8 Speed Automatic,AWD,Bright White,Black,null,null,Gas,12.7L/100km,9.6L/100km,31420
2018,Dodge,Challenger,150000 km,Coupe,8 Cylinder Engine,8 Speed Automatic,RWD,Bright White,Red,5,2,Gas,14.7L/100km,9.4L/100km,31777
2020,Dodge,Grand,97106 km,Minivan,V6 Cylinder Engine,6 Speed Automatic,FWD,Bright White,Black,7,4,Flexible,13.7L/100km,9.4L/100km,32597
2022,Dodge,Challenger,10023 km,Coupe,3.6L V6 24V VVT,8 Speed Automatic,AWD,F8 Green Metallic,Black,null,null,Gas,12.8L/100km,8.7L/100km,48999
2020,Dodge,Grand,83964 km,Minivan,V6 Cylinder Engine,6 Speed Automatic,FWD,Indigo Blue,Black,7,4,Flexible,13.7L/100km,9.4L/100km,32987
2020,Dodge,Grand,85148 km,Minivan,3.6L 6cyl,Automatic,FWD,Granite Crystal Metallic,Black,7,4,Gas,13.7L/100km,9.4L/100km,32990
2020,Dodge,Grand,76972 km,Minivan,Pentastar 3.6L V6 VVT,Automatic,FWD,Indigo Blue,null,null,null,Gas,13.7L/100km,9.4L/100km,33820
