Year,Make,Model,Kilometres,Body Type, Engine, Transmission, Drivetrain, Exterior Colour, Interior Colour, Passengers, Doors, Fuel Type, City, Highway,Price
2016,Kia,Sorento,95311 km,SUV,4 Cylinder Engine,Automatic,FWD,Silver,Black,5,4,Gas,11.1L/100km,8.2L/100km,18750
2016,Kia,Soul,118900 km,Hatchback,2.0L 4cyl,6 Speed Automatic,FWD,Black,Black,5,4,Gas,null,null,17888
2019,Kia,Niro,51590 km,SUV,1.6L 4cyl,6 Speed Automatic with auto-shift,FWD,Snow White Pearl,Black,5,5,Gas,4.9L/100km,5.3L/100km,37295
2020,Kia,Soul,48700 km,Hatchback,4 Cylinder Engine,CVT,FWD,Onyx,Black,5,4,Gas,8.6L/100km,7.1L/100km,24699
2017,Kia,Sportage,95565 km,SUV,4 Cylinder Engine 2.0L,Automatic,AWD,Black Cherry,Black,null,4,Gas,11.9L/100km,10.2L/100km,24995
2022,Kia,Rio,17211 km,Hatchback,1.6L I4,Automatic,FWD,Aurora Black,Black,null,2,Gas,7.2L - 7.7L/100km,6.0L - 6.1L/100km,24999
2017,Kia,Sedona,59098 km,Minivan,V6 Cylinder Engine 3.3L,Automatic,FWD,Graphite Metallic,Grey,null,4,Gas,13.2L/100km,9.7L/100km,25395
2015,Kia,Rio,86958 km,Compact,4 Cylinder Engine,null,FWD,Graphite Pearl,Black,null,2,Gas,8.5L - 8.8L/100km,6.3L - 6.4L/100km,12999
2021,Kia,Forte,23862 km,Sedan,4 Cylinder Engine,CVT,FWD,Grey,null,5,4,Gas,7.8L/100km,5.9L/100km,25990
2020,Kia,Sportage,97150 km,SUV,2.4,Automatic,FWD,Steel Grey,Black,null,4,Gas,10.1L/100km,7.6L/100km,26888
2022,Kia,Forte5,8908 km,Hatchback,4 Cylinder Engine,CVT,FWD,Gray,null,5,4,Gas,8.0L/100km,6.0L/100km,26995
2021,Kia,Seltos,44994 km,SUV,4 Cylinder Engine,CVT,FWD,Snow White Pearl,null,null,null,Gas,8.2L/100km,7.1L/100km,26999
2020,Kia,Sportage,37007 km,SUV,Regular Unleaded I-4 2.4 L/144,Automatic,AWD,Snow White Pearl,Black,null,4,Gas,10.8L/100km,9.1L/100km,27490
2021,Kia,Seltos,32545 km,SUV,4 Cylinder Engine,CVT,AWD,null,null,null,null,Gas,8.8L/100km,7.6L/100km,27999
2022,Kia,Forte,8918 km,Sedan,4 Cylinder Engine,CVT,null,Snow White Pearl,null,5,null,Gas,7.9L/100km,5.9L/100km,28195
2022,Kia,Forte,7838 km,Sedan,4 Cylinder Engine,CVT,null,Gray,null,5,null,Gas,7.9L/100km,5.9L/100km,28295
2021,Kia,Seltos,42920 km,SUV,4 Cylinder Engine,CVT,AWD,Snow White Pearl,null,null,null,Gas,8.8L/100km,7.6L/100km,28999
2017,Kia,Sportage,90339 km,SUV,2.4L I4 DGI DOHC,6 Speed Automatic,AWD,null,null,null,4,Gas,11.3L/100km,9.5L/100km,21500
2018,Kia,Niro,68318 km,SUV,4 Cylinder Engine,6 Speed Automatic,null,null,null,null,null,Gasoline Hybrid,4.6L - 5.1L/100km,5.1L - 5.8L/100km,28999
2020,Kia,Sportage,53511 km,SUV,4 Cylinder Engine,6 Speed Automatic,AWD,Snow White Pearl,Black,5,4,Gas,10.8L/100km,9.1L/100km,28999
2021,Kia,Forte,6922 km,Sedan,4 Cylinder Engine,Automatic,FWD,Blue,null,5,4,Gas,8.7L/100km,6.6L/100km,29995
2019,Kia,Sorento,48661 km,SUV,4 Cylinder Engine 2.4L,Automatic,AWD,Snow White Pearl,Black,null,4,Gas,11.2L/100km,9.0L/100km,29995
2021,Kia,Seltos,87482 km,SUV,4 Cylinder Engine 1.6L,Automatic,AWD,Blue,Black,null,4,Gas,9.4L/100km,7.9L/100km,32888
2021,Kia,K5,14622 km,Sedan,1.6L turbo GDI,Automatic,AWD,Pacific Blue,Black,null,4,Gas,9.2L/100km,6.9L/100km,33644
2018,Kia,Sedona,62150 km,Minivan,Regular Unleaded V-6 3.3 L/204,Automatic,FWD,Snow White Pearl,Grey,7,4,Gas,12.9L/100km,9.5L/100km,34650
2020,Kia,Sorento,25659 km,SUV,3.3L 6cyl,8 Speed Automatic,AWD,Ebony Black,Grey,7,4,Gas,12.3L/100km,9.5L/100km,36399
2022,Kia,Seltos,4701 km,SUV,4 Cylinder Engine,7 Speed Automatic,AWD,Starbright Yellow,null,null,null,Gas,9.4L/100km,7.9L/100km,36999
2017,Kia,Sportage,150340 km,SUV,4 Cylinder Engine 2.4L,Automatic,AWD,Grey,Black,null,4,Gas,11.3L/100km,9.5L/100km,17999
2022,Kia,Carnival,58483 km,Minivan,V6 Cylinder Engine,8 Speed Automatic,FWD,Snow White Pearl,null,null,null,Gas,12.0L/100km,8.9L/100km,38999
2022,Kia,Sorento,7036 km,SUV,4 Cylinder Engine,8 Speed Automatic,AWD,Glacial White Pearl,Dark Grey,7,4,Gas,10.1L/100km,9.2L/100km,39999
2022,Kia,Carnival,43607 km,Minivan,V6 Cylinder Engine,Automatic,FWD,Aurora Black,null,8,null,Gas,12.0L/100km,8.9L/100km,40395
2022,Kia,Carnival,32635 km,Minivan,V6 Cylinder Engine,Automatic,FWD,Aurora Black,null,8,null,Gas,12.0L/100km,8.9L/100km,40695
2021,Kia,Sorento,26924 km,SUV,4 Cylinder Engine,Automatic,AWD,Aruba Stone Green,Black,6,2,Gas,11.1L/100km,8.4L/100km,42995
2020,Kia,Telluride,72543 km,SUV,V-6 cyl,8 Speed Automatic,AWD,null,null,null,null,Regular Unleaded,12.5L/100km,9.6L/100km,44997
2023,Kia,Sportage,12051 km,SUV,4 Cylinder Engine,8 Speed Automatic,AWD,Snow White Pearl,null,null,null,Gas,10.4L/100km,8.5L/100km,47999
2022,Kia,Sorento,12792 km,SUV,4 Cylinder Engine,8 Speed Automatic,AWD,Maroon,Black,6,4,Gas,10.9L/100km,8.7L/100km,52999
2023,Kia,Stinger,16560 km,Hatchback,3.3L 6cyl,8 Speed Automatic,AWD,Grey,Black,null,2,Premium Unleaded,13.7L/100km,9.6L/100km,58888
2017,Kia,Forte,103396 km,Sedan,2.0L GDI 4 Cyl DOHC 16V D-CVVT,Automatic,FWD,Hyper Blue Metallic,null,null,4,Gas,9.4L/100km,7.0L/100km,16999
2022,Kia,Telluride,7980 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Dark Grey,Black,8,4,Gas,12.7L/100km,9.7L/100km,61888
2022,Kia,Telluride,8385 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Black,Black,8,4,Gas,12.7L/100km,9.7L/100km,61888
2022,Kia,Sorento,6688 km,SUV,4 Cylinder Engine,6 Speed Automatic,AWD,null,null,null,null,Gasoline Hybrid,6.7L/100km,7.1L/100km,62999
2022,Kia,Sorento,6497 km,SUV,4 Cylinder Engine,6 Speed Automatic,AWD,null,null,null,null,Gasoline Hybrid,6.7L/100km,7.1L/100km,62999
